Protein ID,Rate Constant
EG11268-MONOMER,3.256046507703614e-05
EG11281-MONOMER,3.430063245051194e-05
EG11285-MONOMER,3.2856806056121784e-05
EG11288-MONOMER,3.3206246074539875e-05
EG11291-MONOMER,3.7679233559466475e-05
EG11292-MONOMER,1.6825594246041974e-05
EG11293-MONOMER,1.6323940948611585e-05
EG11294-MONOMER,1.837514396267285e-05
EG11295-MONOMER,1.6045073624072808e-05
EG11296-MONOMER,3.9347591993639034e-05
EG11298-MONOMER,3.4209218268677584e-05
EG11299-MONOMER,4.412701684236983e-05
EG11306-MONOMER,0.00015674970161916446
EG11309-MONOMER,3.4838519328505486e-05
EG11311-MONOMER,5.241584849969338e-05
EG11320-MONOMER,4.184155381866143e-05
EG11323-MONOMER,3.713421089467188e-05
EG11333-MONOMER,3.488059483494089e-05
EG11338-MONOMER,4.8868244540323274e-05
EG11344-MONOMER,1.847801185113951e-05
EG11345-MONOMER,1.6045073624072808e-05
EG11354-MONOMER,1.6045073624072808e-05
EG11355-MONOMER,0.00010796685055450862
EG11357-MONOMER,4.899259121854292e-05
EG11361-MONOMER,1.6961463822246987e-05
EG11376-MONOMER,1.721420505041338e-05
EG11383-MONOMER,1.7819609762968413e-05
EG11384-MONOMER,3.811432863521089e-05
EG11385-MONOMER,4.106808748429584e-05
EG11390-MONOMER,3.729003553690259e-05
EG11391-MONOMER,3.572187077715653e-05
EG11394-MONOMER,3.225140426949308e-05
EG11396-MONOMER,1.709448506855937e-05
EG11404-MONOMER,4.0336777267222144e-05
EG11410-MONOMER,4.5643828563146665e-05
EG11412-MONOMER,2.3207016892994016e-05
EG11413-MONOMER,1.7836117043897513e-05
EG11415-MONOMER,0.0001134818566732065
EG11423-MONOMER,1.6725717401668483e-05
EG11430-MONOMER,3.6651183405242455e-05
EG11433-MONOMER,3.639714243646006e-05
EG11436-MONOMER,1.751433142712617e-05
EG11437-MONOMER,3.485954438543278e-05
EG11438-MONOMER,3.7205967823936946e-05
EG11440-MONOMER,4.890962324018807e-05
EG11441-MONOMER,3.7229948467071936e-05
EG11447-MONOMER,2.5603840889477883e-05
EG11449-MONOMER,3.391794776668356e-05
EG11467-MONOMER,3.362180736127014e-05
EG11470-MONOMER,3.946857878145686e-05
EG11472-MONOMER,3.952258983692241e-05
EG11474-MONOMER,3.978117427456069e-05
EG11488-MONOMER,1.6045073624072808e-05
EG11494-MONOMER,1.6045073624072808e-05
EG11497-MONOMER,3.9334194788329665e-05
EG11503-MONOMER,3.273576936620125e-05
EG11506-MONOMER,3.4922772095926306e-05
EG11507-MONOMER,3.2828795138767896e-05
EG11511-MONOMER,3.3035324590598856e-05
EG11516-MONOMER,0.0001833722699894035
EG11517-MONOMER,3.572187077715653e-05
EG11529-MONOMER,3.597774216547001e-05
EG11534-MONOMER,0.00016045073624072808
EG11536-MONOMER,3.6135292490874015e-05
EG11537-MONOMER,1.9962766561832416e-05
EG11545-MONOMER,0.0007265693716561271
EG11549-MONOMER,1.9768057853067112e-05
EG11554-MONOMER,3.2414290149642036e-05
EG11569-MONOMER,1.6045073624072808e-05
EG11570-MONOMER,3.223340683407484e-05
EG11578-MONOMER,4.1540643686919886e-05
EG11580-MONOMER,3.2950521988968686e-05
EG11581-MONOMER,3.832930660030664e-05
EG11595-MONOMER,0.00031138687356691165
EG11597-MONOMER,4.047811145526427e-05
EG11598-MONOMER,3.334041272534609e-05
EG11600-MONOMER,3.352423972528271e-05
EG11603-MONOMER,1.8061996574941248e-05
EG11613-MONOMER,1.7924674956295454e-05
EG11619-MONOMER,1.6825594246041974e-05
EG11620-MONOMER,3.3187167507418613e-05
EG11644-MONOMER,3.68970073757024e-05
EG11649-MONOMER,1.6045073624072808e-05
EG11650-MONOMER,0.0001187302467557289
EG11652-MONOMER,3.2588019772446884e-05
EG11656-MONOMER,5.2944330931862615e-05
EG11659-MONOMER,1.6045073624072808e-05
EG11660-MONOMER,4.3397644663157104e-05
EG11662-MONOMER,3.57439758952117e-05
EG11663-MONOMER,4.157053979608644e-05
EG11666-MONOMER,3.884483190764096e-05
EG11676-MONOMER,1.8898172761872114e-05
EG11681-MONOMER,4.049229936674526e-05
EG11682-MONOMER,3.7146151155409715e-05
EG11684-MONOMER,3.260641549345871e-05
EG11685-MONOMER,1.6045073624072808e-05
EG11690-MONOMER,3.795155390713674e-05
EG11702-MONOMER,3.785207408038146e-05
EG11703-MONOMER,1.6045073624072808e-05
EG11712-MONOMER,4.089363897108822e-05
EG11713-MONOMER,3.252379788663407e-05
EG11722-MONOMER,5.724704167161754e-05
EG11724-MONOMER,1.6045073624072808e-05
EG11730-MONOMER,3.62486759000076e-05
EG11731-MONOMER,3.343691174915317e-05
EG11736-MONOMER,1.6045073624072808e-05
EG11738-MONOMER,6.302483911256094e-05
EG11740-MONOMER,1.702144247728366e-05
EG11743-MONOMER,2.0681083081511672e-05
EG11744-MONOMER,3.2652495786694236e-05
EG11757-MONOMER,3.536104379960949e-05
EG11758-MONOMER,1.911075766638945e-05
EG11759-MONOMER,3.336930389755177e-05
EG11762-MONOMER,3.4891129596292426e-05
EG11768-MONOMER,3.280083194018291e-05
EG11776-MONOMER,3.351451409728002e-05
EG11782-MONOMER,1.6045073624072808e-05
EG11784-MONOMER,0.00013202803439237053
EG11786-MONOMER,3.457783001895367e-05
EG11794-MONOMER,3.246895168446436e-05
EG11796-MONOMER,3.276362169407947e-05
EG11802-MONOMER,3.375936005064997e-05
EG11806-MONOMER,4.29140156364503e-05
EG11807-MONOMER,4.3462953383492925e-05
EG11811-MONOMER,3.25972150376197e-05
EG11820-MONOMER,1.8081785896591675e-05
EG11829-MONOMER,3.262483199472584e-05
EG11830-MONOMER,4.0421459094935e-05
EG11831-MONOMER,3.57882683064821e-05
EG11835-MONOMER,4.412701684236983e-05
EG11837-MONOMER,3.3187167507418613e-05
EG11838-MONOMER,1.6045073624072808e-05
EG11843-MONOMER,1.6045073624072808e-05
EG11846-MONOMER,2.231064698596451e-05
EG11848-MONOMER,3.235981235107121e-05
EG11850-MONOMER,2.0353158931170582e-05
EG11852-MONOMER,3.5156582499490015e-05
EG11859-MONOMER,4.015451167651172e-05
EG11870-MONOMER,2.1259574915959553e-05
EG11874-MONOMER,3.66163328346511e-05
EG11876-MONOMER,3.891024927360196e-05
EG11878-MONOMER,3.8456900830001406e-05
EG11879-MONOMER,1.6045073624072808e-05
EG11881-MONOMER,3.242338762091614e-05
EG11884-MONOMER,3.711035338686932e-05
EG11885-MONOMER,1.6045073624072808e-05
EG11891-MONOMER,3.564471770852336e-05
EG11892-MONOMER,4.934836825857506e-05
EG11899-MONOMER,5.0735410669004934e-05
EG11905-MONOMER,4.9327297221743904e-05
EG11914-MONOMER,1.6045073624072808e-05
EG11915-MONOMER,1.704404397954031e-05
EG11916-MONOMER,1.6045073624072808e-05
EG11919-MONOMER,1.6045073624072808e-05
EG11921-MONOMER,4.68279408566373e-05
EG11928-MONOMER,1.7432402307729622e-05
EG11932-MONOMER,3.5447845993655786e-05
EG11935-MONOMER,4.059189391894737e-05
EG11939-MONOMER,1.6045073624072808e-05
EG11951-MONOMER,0.00018454397778486294
EG11964-MONOMER,1.941915113352231e-05
EG11967-MONOMER,0.0005001061908801914
EG12005-MONOMER,1.642373188702363e-05
EG12006-MONOMER,1.6045073624072808e-05
EG12007-MONOMER,3.5832670624480215e-05
EG12008-MONOMER,4.9816528716396814e-05
EG12013-MONOMER,1.6045073624072808e-05
EG12015-MONOMER,0.00016112207823336708
EG12019-MONOMER,3.708652651471082e-05
EG12025-MONOMER,3.3149076066950994e-05
EG12026-MONOMER,1.6045073624072808e-05
EG12033-MONOMER,4.3512064065282186e-05
EG12035-MONOMER,3.5502314103664485e-05
EG12043-MONOMER,3.729003553690259e-05
EG12044-MONOMER,4.059189391894737e-05
EG12045-MONOMER,4.392567684156814e-05
EG12048-MONOMER,1.849872379396705e-05
EG12052-MONOMER,2.037110387820917e-05
EG12094-MONOMER,3.413845451930385e-05
EG12097-MONOMER,3.7691526947250966e-05
EG12098-MONOMER,3.300700859809263e-05
EG12099-MONOMER,4.032269811285313e-05
EG12104-MONOMER,3.4027843915559414e-05
EG12110-MONOMER,3.357295265717065e-05
EG12111-MONOMER,1.6045073624072808e-05
EG12114-MONOMER,3.299758071788752e-05
EG12117-MONOMER,1.6045073624072808e-05
EG12120-MONOMER,3.6651183405242455e-05
EG12121-MONOMER,4.436425886840408e-05
EG12123-MONOMER,4.095162357083453e-05
EG12130-MONOMER,4.300987717547439e-05
EG12131-MONOMER,4.0620439554614705e-05
EG12132-MONOMER,0.00016067389442743282
EG12133-MONOMER,1.883040425319058e-05
EG12137-MONOMER,1.7960903310529262e-05
EG12146-MONOMER,1.674753988015718e-05
EG12158-MONOMER,2.0508526556599363e-05
EG12159-MONOMER,3.8354757667106313e-05
EG12163-MONOMER,1.6045073624072808e-05
EG12165-MONOMER,3.5491407094723264e-05
EG12166-MONOMER,3.5666727413808035e-05
EG12167-MONOMER,3.528543985746006e-05
EG12172-MONOMER,3.670941534582911e-05
EG12179-MONOMER,8.934611762824765e-05
EG12181-MONOMER,3.8291193269249e-05
EG12182-MONOMER,1.6045073624072808e-05
EG12188-MONOMER,3.333079344873751e-05
EG12193-MONOMER,1.6045073624072808e-05
EG12197-MONOMER,1.6045073624072808e-05
EG12198-MONOMER,4.266046162973567e-05
EG12200-MONOMER,3.7568952875877795e-05
EG12202-MONOMER,1.6045073624072808e-05
EG12204-MONOMER,5.9640955133363044e-05
EG12211-MONOMER,1.616179771870792e-05
EG12213-MONOMER,1.655079227698055e-05
EG12221-MONOMER,3.898904154347763e-05
EG12224-MONOMER,1.6045073624072808e-05
EG12229-MONOMER,1.6045073624072808e-05
EG12233-MONOMER,1.731482765187713e-05
EG12234-MONOMER,1.7974876317616963e-05
EG12248-MONOMER,4.724929656168679e-05
EG12251-MONOMER,3.369044330513975e-05
EG12254-MONOMER,1.9583748108717446e-05
EG12257-MONOMER,1.722190371099049e-05
EG12258-MONOMER,1.6045073624072808e-05
EG12259-MONOMER,1.7955320188580077e-05
EG12265-MONOMER,4.4968676564158905e-05
EG12267-MONOMER,3.978117427456069e-05
EG12273-MONOMER,1.6045073624072808e-05
EG12283-MONOMER,2.0849039901339868e-05
EG12285-MONOMER,3.7229948467071936e-05
EG12289-MONOMER,1.7677816387654816e-05
EG12295-MONOMER,1.7597034286873455e-05
EG12297-MONOMER,3.3321179721178025e-05
EG12303-MONOMER,4.074939333097856e-05
EG12308-MONOMER,4.4655790526990425e-05
EG12310-MONOMER,1.853136510961248e-05
EG12312-MONOMER,3.986353695421816e-05
EG12313-MONOMER,1.6045073624072808e-05
EG12318-MONOMER,3.221542947387736e-05
EG12319-MONOMER,3.217953484493711e-05
EG12329-MONOMER,4.142148802198789e-05
EG12332-MONOMER,0.00011860834711840268
EG12334-MONOMER,4.367657092375207e-05
EG12336-MONOMER,3.4671227519004864e-05
EG12344-MONOMER,1.6045073624072808e-05
EG12345-MONOMER,1.786369724653227e-05
EG12352-MONOMER,3.456748357071341e-05
EG12365-MONOMER,3.499682826214002e-05
EG12366-MONOMER,1.91455966346245e-05
EG12371-MONOMER,3.262483199472584e-05
EG12372-MONOMER,3.278221625803752e-05
EG12373-MONOMER,1.7089427528598256e-05
EG12378-MONOMER,3.348537104154325e-05
EG12385-MONOMER,1.7294091331335958e-05
EG12394-MONOMER,4.787589311783017e-05
EG12399-MONOMER,1.918374793977486e-05
EG12401-MONOMER,0.00014279917193241558
EG12404-MONOMER,1.6045073624072808e-05
EG12407-MONOMER,3.8611139737073604e-05
EG12431-MONOMER,4.7737409129472814e-05
EG12432-MONOMER,3.7038964441591605e-05
EG12433-MONOMER,3.324446909160409e-05
EG12434-MONOMER,3.298815822196579e-05
EG12436-MONOMER,4.550001185243175e-05
EG12440-MONOMER,1.6045073624072808e-05
EG12443-MONOMER,3.558981210515225e-05
EG12448-MONOMER,1.6801124213688804e-05
EG12449-MONOMER,3.3533970999513554e-05
EG12454-MONOMER,3.901537659349011e-05
EG12600-MONOMER,3.834202791016403e-05
EG12605-MONOMER,5.098169907031078e-05
EG12633-MONOMER,3.3273194151303065e-05
EG12656-MONOMER,4.0421459094935e-05
EG12657-MONOMER,3.601138718619832e-05
EG12666-MONOMER,1.6045073624072808e-05
EG12690-MONOMER,3.568876431675138e-05
EG12691-MONOMER,1.6045073624072808e-05
EG12692-MONOMER,3.647759080938561e-05
EG12693-MONOMER,3.8253155660041126e-05
EG12702-MONOMER,1.973766104447706e-05
EG12703-MONOMER,4.6451359104673995e-05
EG12705-MONOMER,3.7691526947250966e-05
EG12709-MONOMER,3.251464398911461e-05
EG12712-MONOMER,4.754095888614165e-05
EG12717-MONOMER,1.6045073624072808e-05
EG12794-MONOMER,3.361202504897417e-05
EG12799-MONOMER,1.6045073624072808e-05
EG12851-MONOMER,4.157053979608644e-05
EG12854-MONOMER,2.1871361244476374e-05
EG12855-MONOMER,3.355345050633872e-05
EG12859-MONOMER,1.6045073624072808e-05
EG12866-MONOMER,4.266046162973567e-05
EG12867-MONOMER,5.166571113297148e-05
EG12870-MONOMER,4.053492283976288e-05
EG12875-MONOMER,1.6527114462564267e-05
EG12876-MONOMER,1.6045073624072808e-05
EG12879-MONOMER,4.809514158756212e-05
EG13217-MONOMER,0.00010388896591126278
EG20249-MONOMER,4.9902604791932705e-05
EG20253-MONOMER,3.6569968373955115e-05
EG50001-MONOMER,1.6045073624072808e-05
EG50002-MONOMER,2.0098213307815624e-05
EG50003-MONOMER,3.893647795528285e-05
ENOLASE-MONOMER,1.6045073624072808e-05
ENOYL-ACP-REDUCT-NADH-MONOMER,3.2634048048961646e-05
ENTB-MONOMER,5.802337021261889e-05
ENVZ-MONOMER,1.6045073624072808e-05
ERYTH4PDEHYDROG-MONOMER,3.7901748718282226e-05
ERYTHRON4PDEHYDROG-MONOMER,1.6045073624072808e-05
EUTB-MONOMER,1.7335613759502432e-05
EUTC-MONOMER,3.5469613169580664e-05
EXUT-MONOMER,3.245071070037197e-05
F16B-MONOMER,3.8380242555921666e-05
FABA-MONOMER,3.422949039802199e-05
FABB-MONOMER,1.789413415324105e-05
FABH-MONOMER,3.5932979811298354e-05
FABZ-MONOMER,1.7114745199010994e-05
FADA-MONOMER,3.848252168331919e-05
FADB-MONOMER,3.941471514613586e-05
FERREDOXIN-MONOMER,2.923191550944439e-05
FGAMSYN-MONOMER,3.222441564667342e-05
FLAVODOXIN1-MONOMER,3.628282980317972e-05
FLAVONADPREDUCT-MONOMER,3.427010682092086e-05
FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN,3.779016358957286e-05
FLGH-FLAGELLAR-L-RING,4.149588006225726e-05
FLIF-FLAGELLAR-MS-RING,4.067765144131134e-05
FLIG-FLAGELLAR-SWITCH-PROTEIN,5.086945402612251e-05
FLIM-FLAGELLAR-C-RING-SWITCH,4.864190740771546e-05
FLIN-FLAGELLAR-C-RING-SWITCH,4.551793935907179e-05
FMNREDUCT-MONOMER,3.331157153786742e-05
FOLC-MONOMER,3.779016358957286e-05
FOLD-MONOMER,1.6045073624072808e-05
FORMYLTHFDEFORMYL-MONOMER,1.8287878754681685e-05
FPPSYN-MONOMER,3.29129715365596e-05
FRUA-MONOMER,1.6045073624072808e-05
FRUB-MONOMER,1.6045073624072808e-05
FRUCBISALD-CLASSI-MONOMER,1.6045073624072808e-05
FRUCTBISALD-CLASSII-MONOMER,3.3927908984823564e-05
FTSE-MONOMER,3.4849028685768995e-05
FTSX-MONOMER,1.6045073624072808e-05
FUCISOM-MONOMER,3.761788671225145e-05
FUCPALDOL-MONOMER,4.030862878343482e-05
FUM-FE-S,3.3446592383707074e-05
FUM-FLAVO,1.6045073624072808e-05
FUM-MEMB1,3.468163617331859e-05
FUMA-MONOMER,4.389229866767637e-05
FUMB-MONOMER,3.4078032475906846e-05
FUMC-MONOMER,3.261562114436031e-05
G361-MONOMER,0.00015978496555093253
G495-MONOMER,3.266172747902862e-05
G6093-MONOMER,1.725534430072057e-05
G6096-MONOMER,3.331157153786742e-05
G6098-MONOMER,2.1772433112198308e-05
G6103-MONOMER,3.684992985432989e-05
G6104-MONOMER,1.9897438872429246e-05
G6106-MONOMER,3.271722744076018e-05
G6107-MONOMER,1.6045073624072808e-05
G6152-MONOMER,0.0002196283842078407
G6158-MONOMER,1.6045073624072808e-05
G6173-MONOMER,5.433891349638956e-05
G6174-MONOMER,1.843966960787298e-05
G6175-MONOMER,3.758117439600658e-05
G6176-MONOMER,4.124403073663842e-05
G6177-MONOMER,5.5460648148499384e-05
G6178-MONOMER,5.136706540387915e-05
G6189-MONOMER,1.93443620383999e-05
G6190-MONOMER,3.2838126803105233e-05
G6194-MONOMER,4.032269811285313e-05
G6195-MONOMER,4.789574216141137e-05
G6196-MONOMER,4.665772620893547e-05
G6198-MONOMER,0.00011598848402944199
G6199-MONOMER,4.5788557310076976e-05
G6201-MONOMER,0.00012462193106075968
G6207-MONOMER,5.957943790269428e-05
G6209-MONOMER,3.4901670723058674e-05
G6227-MONOMER,1.7245041064834186e-05
G6230-MONOMER,4.450097461222042e-05
G6236-MONOMER,3.821519354724585e-05
G6240-MONOMER,1.791911433121207e-05
G6242-MONOMER,1.6045073624072808e-05
G6244-MONOMER,3.639714243646006e-05
G6245-MONOMER,3.589948107312747e-05
G6247-MONOMER,3.78025294807998e-05
G6250-MONOMER,3.481751961824117e-05
G6255-MONOMER,3.466082511050831e-05
G6265-MONOMER,3.214372011500396e-05
G6267-MONOMER,3.464003900849302e-05
G6269-MONOMER,1.6045073624072808e-05
G6276-MONOMER,3.412836930378854e-05
G6281-MONOMER,0.00015653730364949083
G6284-MONOMER,1.7778474929720566e-05
G6285-MONOMER,4.983801988495436e-05
G6302-MONOMER,5.0271771145920015e-05
G6312-MONOMER,2.0025052884958262e-05
G6318-MONOMER,1.6045073624072808e-05
G6319-MONOMER,3.427010682092086e-05
G6323-MONOMER,1.6045073624072808e-05
G6324-MONOMER,3.726597744945943e-05
G6326-MONOMER,2.026746141988144e-05
G6329-MONOMER,4.941168951810274e-05
G6337-MONOMER,0.00018845763473625485
G6358-MONOMER,3.289422838648184e-05
G6359-MONOMER,1.6963954492411782e-05
G6363-MONOMER,4.0029289706626546e-05
G6364-MONOMER,0.00012793414185307222
G6379-MONOMER,1.865706235357303e-05
G6402-MONOMER,3.5307007974732344e-05
G6406-MONOMER,3.5866044735586524e-05
G6407-MONOMER,3.884483190764096e-05
G6412-MONOMER,1.7219336725789866e-05
G6414-MONOMER,1.6045073624072808e-05
G6418-MONOMER,1.8947766129789112e-05
G6420-MONOMER,3.8291193269249e-05
G6422-MONOMER,3.3446592383707074e-05
G6423-MONOMER,3.456748357071341e-05
G6424-MONOMER,4.4330211087231086e-05
G6425-MONOMER,1.6045073624072808e-05
G6435-MONOMER,4.387562859602135e-05
G6438-MONOMER,2.0695902918904372e-05
G6442-MONOMER,4.864190740771546e-05
G6445-MONOMER,1.6045073624072808e-05
G6450-MONOMER,1.6045073624072808e-05
G6451-MONOMER,3.5081849405807536e-05
G6452-MONOMER,1.7127432185815304e-05
G6453-MONOMER,1.9354084451888795e-05
G6454-MONOMER,1.6045073624072808e-05
G6464-MONOMER,0.00021633807133581313
G6465-MONOMER,3.390799239604468e-05
G6468-MONOMER,3.7520146181657755e-05
G6472-MONOMER,4.0691979603143436e-05
G6473-MONOMER,4.91803022960086e-05
G6475-MONOMER,1.9494520771738816e-05
G6487-MONOMER,1.8978894380371972e-05
G6488-MONOMER,1.8424964927164946e-05
G6491-MONOMER,1.6045073624072808e-05
G6493-MONOMER,3.213477888548657e-05
G6496-MONOMER,1.6045073624072808e-05
G6499-MONOMER,1.948137101067862e-05
G6501-MONOMER,1.7013921957779707e-05
G6527-MONOMER,1.6045073624072808e-05
G6539-MONOMER,3.413845451930385e-05
G6540-MONOMER,3.855958948375308e-05
G6541-MONOMER,1.6045073624072808e-05
G6550-MONOMER,3.268020653276498e-05
G6551-MONOMER,3.581045570158841e-05
G6560-MONOMER,3.274504821239349e-05
G6565-MONOMER,1.7645414708007363e-05
G6567-MONOMER,2.5821307575620076e-05
G6568-MONOMER,4.137698069245137e-05
G6569-MONOMER,0.00011381727102790563
G6576-MONOMER,3.863696658639606e-05
G6580-MONOMER,3.6305634850196175e-05
G6581-MONOMER,3.7964025663267895e-05
G6602-MONOMER,6.382570723388079e-05
G6614-MONOMER,1.6045073624072808e-05
G6615-MONOMER,3.6180560630543125e-05
G6616-MONOMER,4.1947904899536755e-05
G6617-MONOMER,1.7196268248485297e-05
G6619-MONOMER,4.0864708204217974e-05
G6621-MONOMER,3.8521017036787006e-05
G6622-MONOMER,9.765387159199004e-05
G6623-MONOMER,0.00015890581856028087
G6627-MONOMER,3.3788982185821656e-05
G6628-MONOMER,4.4690340461634126e-05
G6635-MONOMER,1.6045073624072808e-05
G6638-MONOMER,3.496505148103034e-05
G6640-MONOMER,0.00015444455894829442
G6646-MONOMER,6.67771850250429e-05
G6658-MONOMER,3.558981210515225e-05
G6659-MONOMER,1.7762074122589824e-05
G6660-MONOMER,1.789413415324105e-05
G6661-MONOMER,2.0673681119063033e-05
G6662-MONOMER,4.083581834334543e-05
G6663-MONOMER,1.713505341046043e-05
G6665-MONOMER,1.9098120365899193e-05
G6674-MONOMER,1.6803568013574433e-05
G6675-MONOMER,0.00011788217356461654
G6699-MONOMER,3.348537104154325e-05
G6701-MONOMER,5.744631033979324e-05
G6702-MONOMER,3.517799332927047e-05
G6703-MONOMER,1.782785958230312e-05
G6704-MONOMER,1.6045073624072808e-05
G6718-MONOMER,5.719036143233872e-05
G6719-MONOMER,0.0002783723616706608
G6720-MONOMER,3.801399476581909e-05
G6721-MONOMER,1.6548421442962927e-05
G6731-MONOMER,5.682465818658348e-05
G6732-MONOMER,1.6045073624072808e-05
G6737-MONOMER,6.0962812714155255e-05
G6738-MONOMER,5.4985497426617904e-05
G6742-MONOMER,1.86390013057961e-05
G6745-MONOMER,3.651217765275734e-05
G6750-MONOMER,3.553507539013356e-05
G6759-MONOMER,3.335966794493913e-05
G6760-MONOMER,3.4828016307906e-05
G6763-MONOMER,1.6045073624072808e-05
G6769-MONOMER,4.635815814338853e-05
G6783-MONOMER,4.512676956770477e-05
G6784-MONOMER,6.0930659331922055e-05
G6788-MONOMER,1.6045073624072808e-05
G6791-MONOMER,8.193229084632924e-05
G6798-MONOMER,0.0001238205038513657
G6804-MONOMER,3.774078082107945e-05
G6805-MONOMER,5.263076541837094e-05
G6806-MONOMER,1.9305569868536802e-05
G6811-MONOMER,4.080696930177471e-05
G6814-MONOMER,1.8873473303924885e-05
G6815-MONOMER,4.6228303358673155e-05
G6823-MONOMER,3.292235112377436e-05
G6838-MONOMER,5.572818624858862e-05
G6839-MONOMER,1.8410283680211027e-05
G6841-MONOMER,3.795155390713674e-05
G6843-MONOMER,0.00011728378689677584
G6853-MONOMER,1.6083047486192985e-05
G6856-MONOMER,4.370962167738336e-05
G6860-MONOMER,3.35924774915162e-05
G6862-MONOMER,3.394784898422692e-05
G6865-MONOMER,3.216161750927735e-05
G6867-MONOMER,1.6045073624072808e-05
G6868-MONOMER,3.477559605458285e-05
G6875-MONOMER,3.37988677862271e-05
G6880-MONOMER,3.3808759172760964e-05
G6881-MONOMER,3.558981210515225e-05
G6882-MONOMER,3.7098436125023834e-05
G6884-MONOMER,1.717581476261139e-05
G6886-MONOMER,1.9193309535358734e-05
G6887-MONOMER,3.372978980826984e-05
G6890-MONOMER,9.053646559037947e-05
G6892-MONOMER,3.5426105517732046e-05
G6894-MONOMER,0.00016742685520771625
G6895-MONOMER,4.0029289706626546e-05
G6896-MONOMER,3.7003372867816854e-05
G6906-MONOMER,2.213961864571181e-05
G6907-MONOMER,4.9285209084182686e-05
G6908-MONOMER,3.5866044735586524e-05
G6909-MONOMER,6.171182163104927e-05
G6913-MONOMER,3.3398245184540105e-05
G6930-MONOMER,3.695602370227902e-05
G6931-MONOMER,1.6045073624072808e-05
G6932-MONOMER,1.6045073624072808e-05
G6946-MONOMER,1.6045073624072808e-05
G6948-MONOMER,1.6045073624072808e-05
G6949-MONOMER,1.6045073624072808e-05
G6952-MONOMER,1.6045073624072808e-05
G6957-MONOMER,3.229648590811412e-05
G6958-MONOMER,3.4168745960758417e-05
G6959-MONOMER,3.792663496169541e-05
G6961-MONOMER,4.140664161051047e-05
G6964-MONOMER,0.0008311117272901022
G6966-MONOMER,1.6045073624072808e-05
G6967-MONOMER,3.430063245051194e-05
G6968-MONOMER,1.6045073624072808e-05
G6969-MONOMER,5.6380932207576484e-05
G6970-MONOMER,0.0001401996724433546
G6973-MONOMER,3.9334194788329665e-05
G6985-MONOMER,0.0002030308085998668
G6986-MONOMER,4.3561285857211246e-05
G6990-MONOMER,1.7980471609855908e-05
G6991-MONOMER,3.361202504897417e-05
G6993-MONOMER,1.6045073624072808e-05
G6997-MONOMER,1.6045073624072808e-05
G7003-MONOMER,3.257882969354884e-05
G7005-MONOMER,3.5766108388026076e-05
G7008-MONOMER,3.324446909160409e-05
G7020-MONOMER,4.0577636140963895e-05
G7021-MONOMER,1.6045073624072808e-05
G7024-MONOMER,1.977821093876463e-05
G7025-MONOMER,5.316361256020442e-05
G7039-MONOMER,1.6045073624072808e-05
G7048-MONOMER,3.66395591796144e-05
G7055-MONOMER,3.708652651471082e-05
G7059-MONOMER,3.450553467542539e-05
G7061-MONOMER,1.6045073624072808e-05
G7063-MONOMER,0.00016550792276980549
G7068-MONOMER,3.324446909160409e-05
G7080-MONOMER,4.3512064065282186e-05
G7089-MONOMER,3.836749587954972e-05
G7090-MONOMER,3.432101309962098e-05
G7108-MONOMER,1.6045073624072808e-05
G7117-MONOMER,3.3016441867197546e-05
G7122-MONOMER,3.425994368129425e-05
G7123-MONOMER,3.357295265717065e-05
G7131-MONOMER,3.818992730357825e-05
G7132-MONOMER,4.0168473606858205e-05
G7133-MONOMER,3.975379562743435e-05
G7139-MONOMER,3.5821559718860224e-05
G7145-MONOMER,0.00016864894904134923
G7147-MONOMER,5.702099214872863e-05
G7156-MONOMER,1.6045073624072808e-05
G7160-MONOMER,4.8560121939186304e-05
G7162-MONOMER,3.6569968373955115e-05
G7165-MONOMER,3.9041747243435024e-05
G7166-MONOMER,4.030862878343482e-05
G7167-MONOMER,1.659120064531441e-05
G7168-MONOMER,3.94416285740267e-05
G7169-MONOMER,3.573291991751445e-05
G7170-MONOMER,1.6045073624072808e-05
G7173-MONOMER,1.9098120365899193e-05
G7174-MONOMER,4.4829076481693524e-05
G7175-MONOMER,3.414854569711032e-05
G7184-MONOMER,3.4168745960758417e-05
G7185-MONOMER,1.6045073624072808e-05
G7187-MONOMER,1.912974500634612e-05
G7188-MONOMER,1.6045073624072808e-05
G7191-MONOMER,4.2534804894449264e-05
G7192-MONOMER,3.5135197716947755e-05
G7193-MONOMER,3.262483199472584e-05
G7194-MONOMER,3.975379562743435e-05
G7196-MONOMER,3.2838126803105233e-05
G7199-MONOMER,3.510316927782565e-05
G7200-MONOMER,5.685262307742334e-05
G7211-MONOMER,0.00018135719009941008
G7212-MONOMER,1.6092008649299932e-05
G7213-MONOMER,1.6045073624072808e-05
G7214-MONOMER,4.650745977992118e-05
G7216-MONOMER,1.6045073624072808e-05
G7218-MONOMER,3.47965452088326e-05
G7220-MONOMER,1.6045073624072808e-05
G7242-MONOMER,4.913846452289418e-05
G7250-MONOMER,4.787589311783017e-05
G7255-MONOMER,0.00022345170230817063
G7262-MONOMER,1.6045073624072808e-05
G7263-MONOMER,3.646607641834729e-05
G7265-MONOMER,1.8552196899522113e-05
G7266-MONOMER,2.259427539474364e-05
G7267-MONOMER,1.6045073624072808e-05
G7269-MONOMER,3.451584406732125e-05
G7271-MONOMER,3.223340683407484e-05
