gene_name	cistron_name	monomer_name	mean_mRNA_count	mean_protein_count
EG11695	EG11695_RNA	EG11695-MONOMER[i]	0.0	0.3267290099989825
EG11696	EG11696_RNA	EG11696-MONOMER[i]	0.0	0.0
EG11697	EG11697_RNA	EG11697-MONOMER[i]	0.003792398553338698	4.656649184634311
EG11702	EG11702_RNA	EG11702-MONOMER[c]	0.03111616764251556	45.4641155849081
EG11703	EG11703_RNA	EG11703-MONOMER[p]	0.06277807068660914	130.71375715699605
EG11705	EG11705_RNA	EG11705-MONOMER[c]	0.0	0.0
EG11707	EG11707_RNA	EG11707-MONOMER[i]	0.007270305519327358	2.4662615275041393
EG11711	EG11711_RNA	EG11711-MONOMER[c]	0.0	6.42605285308618
EG11712	EG11712_RNA	EG11712-MONOMER[o]	0.02986745104568453	45.90297934530251
EG11713	EG11713_RNA	EG11713-MONOMER[c]	0.022125408145332114	21.996818085116224
EG11714	EG11714_RNA	EG11714-MONOMER[p]	0.0	0.0
EG11719	EG11719_RNA	EG11719-MONOMER[m]	0.0023771864102635253	1.0703906170509938
EG11721	EG11721_RNA	EG11721-MONOMER[c]	0.026343295316850274	1.874702851698717
EG11722	EG11722_RNA	EG11722-MONOMER[c]	0.005401855500365365	7.183422593445625
EG11723	EG11723_RNA	EG11723-MONOMER[c]	0.005401855500365365	23.765796264949913
EG11724	EG11724_RNA	EG11724-MONOMER[i]	0.03920970114049449	36.03885821054287
EG11725	EG11725_RNA	EG11725-MONOMER[c]	0.0007399802055295021	5.405250159558232
EG11726	EG11726_RNA	EG11726-MONOMER[i]	0.004957867377047664	8.870207471950126
EG11727	EG11727_RNA	EG11727-MONOMER[c]	0.0008972259992045213	1.084339243925225
EG11728	EG11728_RNA	EG11728-MONOMER[c]	0.0	5.432388933596027
EG11729	EG11729_RNA	EG11729-MONOMER[c]	0.0	5.375678700594759
EG11730	EG11730_RNA	EG11730-MONOMER[c]	0.009619742671883527	4.916039995930109
EG11731	EG11731_RNA	EG11731-MONOMER[c]	0.009619742671883527	13.257263368204901
EG11733	EG11733_RNA	EG11733-MONOMER[c]	0.0005087363913015327	6.9595138330049675
EG11734	EG11734_RNA	EG11734-MONOMER[c]	0.07648620399404316	78.86999472764104
EG11735	EG11735_RNA	EG11735-MONOMER[c]	0.13442665408700316	87.99387666379924
EG11736	EG11736_RNA	EG11736-MONOMER[c]	0.041466640767359474	62.49198508939886
EG11738	EG11738_RNA	EG11738-MONOMER[c]	0.026741034677322383	20.038256976625874
EG11739	EG11739_RNA	EG11739-MONOMER[i]	0.001970197297222299	0.8223400024049357
EG11740	EG11740_RNA	EG11740-MONOMER[o]	0.001970197297222299	3.0564142409190556
EG11741	EG11741_RNA	EG11741-MONOMER[c]	0.0	0.0
EG11743	EG11743_RNA	EG11743-MONOMER[o]	0.05639574141391718	42.80644892749119
EG11744	EG11744_RNA	EG11744-MONOMER[c]	0.03747999741006928	55.02015521084811
EG11748	EG11748_RNA	EG11748-MONOMER[c]	0.006706070612611113	3.53899233195512
EG11749	EG11749_RNA	EG11749-MONOMER[c]	0.0	0.676351157606534
EG11750	EG11750_RNA	EG11750-MONOMER[c]	0.0004347383707485825	6.243878976237386
EG11757	EG11757_RNA	EG11757-MONOMER[c]	0.08100008324777312	55.7731683177475
EG11758	EG11758_RNA	EG11758-MONOMER[c]	0.08100008324777312	84.67259575806347
EG11759	EG11759_RNA	EG11759-MONOMER[c]	0.03450157708281303	89.05216860448984
EG11760	EG11760_RNA	EG11760-MONOMER[c]	0.0060400884276345605	0.9852466446522555
EG11761	EG11761_RNA	EG11761-MONOMER[c]	0.05545226665186706	22.351897586739554
EG11762	EG11762_RNA	EG11762-MONOMER[c]	0.009813987475835022	10.491596599790956
EG11763	EG11763_RNA	EG11763-MONOMER[c]	0.0	0.0
EG11764	EG11764_RNA	EG11764-MONOMER[i]	0.0	8.993312428892526
EG11765	EG11765_RNA	EG11765-MONOMER[i]	0.0	8.674316212041328
EG11768	EG11768_RNA	EG11768-MONOMER[c]	0.0	2.7581004708124057
EG11769	EG11769_RNA	EG11769-MONOMER[m]	0.0	1.1087493409551294
EG11775	EG11775_RNA	EG11775-MONOMER[c]	0.0	1.5231105067939432
EG11776	EG11776_RNA	EG11776-MONOMER[c]	0.020663947239411347	18.204724773612305
EG11779	EG11779_RNA	EG11779-MONOMER[c]	0.05932791297832783	132.3187557232844
EG11782	EG11782_RNA	EG11782-MONOMER[c]	0.12629612157874776	390.9068642413815
EG11783	EG11783_RNA	EG11783-MONOMER[c]	0.020367955157199545	26.49070862354432
EG11784	EG11784_RNA	EG11784-MONOMER[c]	0.05701547483604814	205.6280766989483
EG11785	EG11785_RNA	EG11785-MONOMER[c]	0.0015447086790428355	0.14108647593676868
EG11786	EG11786_RNA	EG11786-MONOMER[c]	0.0237441148449279	79.23634967764612
EG11790	EG11790_RNA	EG11790-MONOMER[c]	0.0	0.0
EG11793	EG11793_RNA	EG11793-MONOMER[i]	0.0	0.15145544856675083
EG11794	EG11794_RNA	EG11794-MONOMER[c]	0.028997974304187362	24.18433831894997
EG11796	EG11796_RNA	EG11796-MONOMER[c]	0.004560128016575557	2.8139874758350216
EG11798	EG11798_RNA	EG11798-MONOMER[i]	0.0	0.8605044815051197
EG11800	EG11800_RNA	EG11800-MONOMER[i]	0.0045138792537299625	2.7110562292458678
EG11802	EG11802_RNA	EG11802-MONOMER[c]	0.0045138792537299625	0.5493150558222567
EG11803	EG11803_RNA	EG11803-MONOMER[c]	0.0045138792537299625	1.177789494131032
EG11804	EG11804_RNA	EG11804-MONOMER[c]	0.0045138792537299625	3.2138820286557332
EG11805	EG11805_RNA	EG11805-MONOMER[c]	0.0045138792537299625	4.4889326710510495
EG11806	EG11806_RNA	EG11806-MONOMER[i]	0.011358696154877857	17.937989658776626
EG11807	EG11807_RNA	EG11807-MONOMER[p]	0.02932171564410652	31.99321068161427
EG11808	EG11808_RNA	EG11808-MONOMER[c]	0.0529085846953594	96.20649147635301
EG11811	EG11811_RNA	EG11811-MONOMER[c]	0.0	0.7813820980288777
EG11812	EG11812_RNA	EG11812-MONOMER[c]	0.0	0.0
EG11815	EG11815_RNA	EG11815-MONOMER[p]	0.0	2.197944704979142
EG11816	EG11816_RNA	EG11816-MONOMER[c]	0.05005966090407082	40.627854704886644
EG11817	EG11817_RNA	EG11817-MONOMER[c]	0.024511844308164756	16.042132622952337
EG11820	EG11820_RNA	EG11820-MONOMER[e]	0.14935575473356089	228.54946305186337
EG11822	EG11822_RNA	EG11822-MONOMER[c]	0.005559101294040384	11.076523203004319
EG11824	EG11824_RNA	EG11824-MONOMER[i]	0.02805449954213725	38.87045721526949
EG11825	EG11825_RNA	EG11825-MONOMER[c]	0.01657555660386085	44.83172850126259
EG11826	EG11826_RNA	EG11826-MONOMER[m]	0.0007954787209442148	0.0
EG11828	EG11828_RNA	EG11828-MONOMER[c]	0.05368556391116538	11.475946018444006
EG11829	EG11829_RNA	EG11829-MONOMER[c]	0.05368556391116538	8.79888262988965
EG11830	EG11830_RNA	EG11830-MONOMER[c]	0.028905476778496177	160.00777904191062
EG11831	EG11831_RNA	EG11831-MONOMER[c]	0.013597136276604601	7.735614322316878
EG11832	EG11832_RNA	EG11832-MONOMER[i]	0.0	0.0
EG11833	EG11833_RNA	EG11833-MONOMER[i]	0.011321697144601382	7.818011118202588
EG11835	EG11835_RNA	EG11835-MONOMER[c]	0.06317581004708124	225.51810639065405
EG11837	EG11837_RNA	EG11837-MONOMER[c]	0.1676425155627087	436.5114373190517
EG11838	EG11838_RNA	EG11838-MONOMER[c]	0.0	0.10309774213539788
EG11839	EG11839_RNA	EG11839-MONOMER[c]	0.0	0.05154887106769894
EG11843	EG11843_RNA	EG11843-MONOMER[c]	0.0	0.0
EG11844	EG11844_RNA	EG11844-MONOMER[c]	0.0	0.0
EG11845	EG11845_RNA	EG11845-MONOMER[c]	0.00013874628853678163	0.0
EG11846	EG11846_RNA	EG11846-MONOMER[p]	0.00013874628853678163	0.0
EG11847	EG11847_RNA	EG11847-MONOMER[c]	0.00013874628853678163	0.20619548427079576
EG11848	EG11848_RNA	EG11848-MONOMER[c]	0.02215315740303947	4.945241464790817
EG11849	EG11849_RNA	EG11849-MONOMER[c]	0.03077392679745817	5.7204724773612305
EG11850	EG11850_RNA	EG11850-MONOMER[c]	0.01624256551137257	10.243351740340946
EG11851	EG11851_RNA	EG11851-MONOMER[i]	0.01624256551137257	8.93995985607385
EG11852	EG11852_RNA	EG11852-MONOMER[c]	0.01624256551137257	33.23608143482162
EG11853	EG11853_RNA	EG11853-MONOMER[c]	0.01624256551137257	15.227432916169493
EG11854	EG11854_RNA	EG11854-MONOMER[c]	0.0	0.0
EG11855	EG11855_RNA	EG11855-MONOMER[c]	0.0	0.0
EG11859	EG11859_RNA	EG11859-MONOMER[c]	0.0017204539778560924	2.292107186132771
EG11860	EG11860_RNA	EG11860-MONOMER[c]	0.0	0.0
EG11861	EG11861_RNA	EG11861-MONOMER[i]	0.0	0.0
EG11862	EG11862_RNA	EG11862-MONOMER[c]	0.0	0.0
EG11865	EG11865_RNA	EG11865-MONOMER[c]	0.0	4.096169677461128
EG11870	EG11870_RNA	EG11870-MONOMER[c]	0.005633099314593335	21.578794017260037
EG11874	EG11874_RNA	EG11874-MONOMER[c]	0.019174737075783224	30.187483234823468
EG11875	EG11875_RNA	EG11875-MONOMER[i]	0.009647491929590883	4.319458704479655
EG11876	EG11876_RNA	EG11876-MONOMER[c]	0.018305260334286057	52.256375391958265
EG11877	EG11877_RNA	EG11877-MONOMER[c]	0.018305260334286057	74.62653199026926
EG11878	EG11878_RNA	EG11878-MONOMER[c]	0.1533978966062658	1238.525302698153
EG11879	EG11879_RNA	EG11879-MONOMER[c]	0.08974109942559036	127.04189212938554
EG11881	EG11881_RNA	EG11881-MONOMER[c]	0.06542349992137711	122.41564688144592
EG11882	EG11882_RNA	EG11882-MONOMER[c]	0.018712249447327283	9.565076634200036
EG11884	EG11884_RNA	EG11884-MONOMER[c]	0.035315555308895484	104.27979576546328
EG11885	EG11885_RNA	EG11885-MONOMER[p]	0.09648416904847795	177.6081249826567
EG11886	EG11886_RNA	EG11886-MONOMER[i]	0.09648416904847795	42.062371081573566
EG11888	EG11888_RNA	EG11888-MONOMER[c]	0.01208942660783824	19.106168659988345
EG11889	EG11889_RNA	EG11889-MONOMER[c]	0.0	0.0
EG11890	EG11890_RNA	EG11890-MONOMER[m]	0.0	0.0
EG11891	EG11891_RNA	EG11891-MONOMER[i]	0.022190156413315943	60.98499690133289
EG11892	EG11892_RNA	EG11892-MONOMER[c]	0.023522120783269047	58.043298091776045
EG11894	EG11894_RNA	EG11894-MONOMER[c]	0.322714617383985	372.45840848757297
EG11895	EG11895_RNA	EG11895-MONOMER[i]	0.06396203901545634	72.48489052917834
EG11899	EG11899_RNA	EG11899-MONOMER[c]	0.0	0.4774259788550656
EG11900	EG11900_RNA	EG11900-MONOMER[c]	0.0	0.4736890788171416
EG11901	EG11901_RNA	EG11901-MONOMER[c]	0.0	0.4733098389618078
EG11902	EG11902_RNA	EG11902-MONOMER[m]	0.003773899048200461	25.80631943095522
EG11903	EG11903_RNA	EG11903-MONOMER[c]	0.0	0.0
EG11905	EG11905_RNA	EG11905-MONOMER[c]	0.001572457936750192	2.186364014762605
EG11906	EG11906_RNA	EG11906-MONOMER[c]	0.001572457936750192	1.9365374476232762
EG11910	EG11910_RNA	EG11910-MONOMER[c]	0.003191164636345978	0.0
EG11911	EG11911_RNA	EG11911-MONOMER[c]	0.003191164636345978	0.3323898585712832
EG11912	EG11912_RNA	EG11912-MONOMER[c]	0.0	0.0
EG11913	EG11913_RNA	EG11913-MONOMER[c]	0.019544727178547973	34.72748378980862
EG11914	EG11914_RNA	EG11914-MONOMER[i]	0.020978438826761384	28.83876756296769
EG11915	EG11915_RNA	EG11915-MONOMER[c]	0.03111616764251556	14.915633006817067
EG11916	EG11916_RNA	EG11916-MONOMER[c]	0.05381506044713304	89.1568943030774
EG11917	EG11917_RNA	EG11917-MONOMER[c]	0.010859209516145444	13.16552432222438
EG11918	EG11918_RNA	EG11918-MONOMER[p]	0.0	0.0
EG11919	EG11919_RNA	EG11919-MONOMER[i]	0.010794461248161611	10.715792102561256
EG11920	EG11920_RNA	EG11920-MONOMER[c]	0.0	1.3937804663725246
EG11921	EG11921_RNA	EG11921-MONOMER[c]	0.02085819204336284	21.46911045129543
EG11922	EG11922_RNA	EG11922-MONOMER[c]	0.01806476676748897	15.152685665658444
EG11923	EG11923_RNA	EG11923-MONOMER[e]	0.0	1.5964055461516404
EG11924	EG11924_RNA	EG11924-MONOMER[i]	0.0	0.0
EG11925	EG11925_RNA	EG11925-MONOMER[i]	0.0	0.0
EG11926	EG11926_RNA	EG11926-MONOMER[i]	0.0	0.0
EG11928	EG11928_RNA	EG11928-MONOMER[c]	0.003921895089306361	30.957534385955174
EG11929	EG11929_RNA	EG11929-MONOMER[c]	0.011007205557251343	13.847231086568435
EG11930	EG11930_RNA	EG11930-MONOMER[c]	0.0	0.0
EG11931	EG11931_RNA	EG11931-MONOMER[c]	0.0	0.0
EG11932	EG11932_RNA	EG11932-MONOMER[c]	0.01081296075329985	12.715607107509873
EG11933	EG11933_RNA	EG11933-MONOMER[i]	0.00219219135888115	3.134472902849849
EG11935	EG11935_RNA	EG11935-MONOMER[c]	0.03487156718557779	30.963111986754356
EG11936	EG11936_RNA	EG11936-MONOMER[c]	0.03487156718557779	65.03898770707883
EG11937	EG11937_RNA	EG11937-MONOMER[i]	0.009712240197574716	6.49596248300358
EG11938	EG11938_RNA	EG11938-MONOMER[i]	0.0	3.3306971538511343
EG11939	EG11939_RNA	EG11939-MONOMER[i]	0.03022819139588016	52.21813691483753
EG11941	EG11941_RNA	EG11941-MONOMER[c]	0.0	0.0
EG11948	EG11948_RNA	EG11948-MONOMER[i]	0.0	1.6103911720361481
EG11949	EG11949_RNA	EG11949-MONOMER[i]	0.0	2.072434812368769
EG11950	EG11950_RNA	EG11950-MONOMER[i]	0.0	2.2034483077577676
EG11951	EG11951_RNA	EG11951-MONOMER[c]	0.011312447392032262	15.114391690022291
EG11952	EG11952_RNA	EG11952-MONOMER[m]	0.0	0.10990556002626929
EG11954	EG11954_RNA	EG11954-MONOMER[p]	0.0	0.23975358659155868
EG11955	EG11955_RNA	EG11955-MONOMER[p]	0.0	0.0
EG11956	EG11956_RNA	EG11956-MONOMER[c]	0.0024511844308164757	0.4916983470692159
EG11957	EG11957_RNA	EG11957-MONOMER[c]	0.0	6.439992230207842
EG11962	EG11962_RNA	EG11962-MONOMER[c]	0.006696820860041994	18.58529659331613
EG11964	EG11964_RNA	EG11964-MONOMER[c]	0.018592002663928738	98.25467343748555
EG11966	EG11966_RNA	EG11966-MONOMER[c]	0.0	0.0
EG11967	EG11967_RNA	EG11967-MONOMER[e]	0.2272016723552645	247.76790520853567
EG11969	EG11969_RNA	EG11969-MONOMER[c]	0.004541628511437319	29.905504527753884
EG11970	EG11970_RNA	EG11970-MONOMER[c]	0.004541628511437319	12.879161232437033
EG11972	EG11972_RNA	EG11972-MONOMER[m]	0.0	0.0
EG11973	EG11973_RNA	EG11973-MONOMER[p]	0.0	0.0
EG11974	EG11974_RNA	EG11974-MONOMER[l]	0.09165579820739796	36.87525783685287
EG11975	EG11975_RNA	EG11975-MONOMER[i]	0.12031153166652792	116.6474271813229
EG11976	EG11976_RNA	EG11976-MONOMER[j]	0.12031153166652792	114.60454532841247
EG11977	EG11977_RNA	EG11977-MONOMER[i]	0.12031153166652792	108.24386972648482
EG11982	EG11982_RNA	EG11982-MONOMER[i]	0.057718456031301164	50.75013643385039
EG11983	EG11983_RNA	EG11983-MONOMER[c]	0.05934641248346607	122.9295816336913
EG11984	EG11984_RNA	EG11984-MONOMER[c]	0.05934641248346607	49.64466150530473
EG11985	EG11985_RNA	EG11985-MONOMER[i]	0.05934641248346607	49.56633460054943
EG11987	EG11987_RNA	EG11987-MONOMER[l]	0.0	0.0
EG11988	EG11988_RNA	EG11988-MONOMER[m]	0.0	0.0
EG11989	EG11989_RNA	EG11989-MONOMER[p]	0.0	0.0
EG11990	EG11990_RNA	EG11990-MONOMER[l]	0.0	0.0
EG11991	EG11991_RNA	EG11991-MONOMER[i]	0.0	2.9696885608309977
EG11992	EG11992_RNA	EG11992-MONOMER[c]	0.0	0.8798087151168706
EG11995	EG11995_RNA	EG11995-MONOMER[i]	0.0	0.0
EG11998	EG11998_RNA	EG11998-MONOMER[c]	0.0	0.0
EG11999	EG11999_RNA	EG11999-MONOMER[c]	0.0	0.0
EG12002	EG12002_RNA	EG12002-MONOMER[c]	0.0	0.0
EG12003	EG12003_RNA	EG12003-MONOMER[c]	0.0	0.0
EG12004	EG12004_RNA	EG12004-MONOMER[i]	0.0	0.0
EG12005	EG12005_RNA	EG12005-MONOMER[c]	0.03176365032235388	40.51972509735364
EG12006	EG12006_RNA	EG12006-MONOMER[c]	0.003986643357290193	4.059401910998881
EG12007	EG12007_RNA	EG12007-MONOMER[i]	0.003986643357290193	4.105040190174913
EG12008	EG12008_RNA	EG12008-MONOMER[c]	0.031800649332630354	22.30921922838564
EG12013	EG12013_RNA	EG12013-MONOMER[p]	0.022042160372210042	17.775545504157765
EG12015	EG12015_RNA	EG12015-MONOMER[p]	0.030690679024336098	51.92076661949293
EG12016	EG12016_RNA	EG12016-MONOMER[i]	0.0	0.05154887106769894
EG12017	EG12017_RNA	EG12017-MONOMER[i]	0.0032744124094680467	8.26376594426099
EG12019	EG12019_RNA	EG12019-MONOMER[c]	0.0021736918537429125	1.4980251778264932
EG12022	EG12022_RNA	EG12022-MONOMER[c]	0.014031874647353183	23.365004486129997
EG12023	EG12023_RNA	EG12023-MONOMER[m]	0.0003607403501956323	26.648305907816965
EG12024	EG12024_RNA	EG12024-MONOMER[i]	0.0003607403501956323	23.38440121726744
EG12025	EG12025_RNA	EG12025-MONOMER[p]	0.01345838998806782	38.67738712989428
EG12026	EG12026_RNA	EG12026-MONOMER[c]	0.13201246866646318	337.71654133251934
EG12027	EG12027_RNA	EG12027-MONOMER[i]	0.01119220060863372	6.4908936185957025
EG12028	EG12028_RNA	EG12028-MONOMER[c]	0.004375132965193181	13.284318894469573
EG12030	EG12030_RNA	EG12030-MONOMER[c]	0.0	0.0
EG12031	EG12031_RNA	EG12031-MONOMER[c]	0.0	0.0
EG12033	EG12033_RNA	EG12033-MONOMER[c]	0.0	0.0
EG12035	EG12035_RNA	EG12035-MONOMER[c]	0.30826650387102145	1121.6694785914476
EG12036	EG12036_RNA	EG12036-MONOMER[c]	0.0	0.051521121809991584
EG12042	EG12042_RNA	EG12042-MONOMER[c]	0.07663420003514906	102.48528826853881
EG12043	EG12043_RNA	EG12043-MONOMER[c]	0.3160825447919268	715.010840710011
EG12044	EG12044_RNA	EG12044-MONOMER[c]	0.07617171240669313	135.80963084237496
EG12045	EG12045_RNA	EG12045-MONOMER[c]	0.006937314426839082	6.277159585981075
EG12048	EG12048_RNA	EG12048-MONOMER[c]	0.01805551701491985	98.4762790095365
EG12049	EG12049_RNA	EG12049-MONOMER[i]	0.04376057940450093	43.05279758766453
EG12052	EG12052_RNA	EG12052-MONOMER[i]	0.002858173543857702	0.20215334239809085
EG12053	EG12053_RNA	EG12053-MONOMER[i]	0.002858173543857702	0.0999065774990519
EG12054	EG12054_RNA	EG12054-MONOMER[i]	0.002858173543857702	10.120505776470479
EG12069	EG12069_RNA	EG12069-MONOMER[c]	0.057958949598098254	45.013199396916136
EG12073	EG12073_RNA	EG12073-MONOMER[i]	0.0036906512750783916	2.0546475381783535
EG12080	EG12080_RNA	EG12080-MONOMER[c]	0.0	0.6038978457326266
EG12081	EG12081_RNA	EG12081-MONOMER[i]	0.0	0.0
EG12094	EG12094_RNA	EG12094-MONOMER[c]	0.0	1.3275614877302033
EG12096	EG12096_RNA	EG12096-MONOMER[c]	0.007566297601539159	5.811591789919619
EG12097	EG12097_RNA	EG12097-MONOMER[c]	0.0467020007214807	24.52703240188325
EG12098	EG12098_RNA	EG12098-MONOMER[c]	0.0467020007214807	81.86754354321022
EG12099	EG12099_RNA	EG12099-MONOMER[c]	0.3594453848359556	813.4623118831571
EG12101	EG12101_RNA	EG12101-MONOMER[c]	0.024299099999075025	57.364606746769525
EG12104	EG12104_RNA	EG12104-MONOMER[c]	0.017176790520853566	27.830433535902916
EG12105	EG12105_RNA	EG12105-MONOMER[c]	0.007982536467149503	14.870299969475816
EG12106	EG12106_RNA	EG12106-MONOMER[i]	0.0	1.1188685702657455
EG12107	EG12107_RNA	EG12107-MONOMER[e]	0.0	0.8018425507117685
EG12108	EG12108_RNA	EG12108-MONOMER[c]	0.0014337116482134103	0.9871983424443396
EG12110	EG12110_RNA	EG12110-MONOMER[i]	0.02780475622277104	63.546271887227014
EG12111	EG12111_RNA	EG12111-MONOMER[o]	0.23862511677812617	195.68377870891953
EG12113	EG12113_RNA	EG12113-MONOMER[m]	0.00037923985533386983	0.0
EG12114	EG12114_RNA	EG12114-MONOMER[c]	0.10553042706107611	104.79249105086438
EG12115	EG12115_RNA	EG12115-MONOMER[i]	0.020358705404630428	15.52839211551091
EG12116	EG12116_RNA	EG12116-MONOMER[c]	0.015428587285290118	10.343165820314306
EG12117	EG12117_RNA	EG12117-MONOMER[o]	0.8501447586277067	3109.4794424249153
EG12119	EG12119_RNA	EG12119-MONOMER[c]	0.03051493372552284	19.868089278611798
EG12120	EG12120_RNA	EG12120-MONOMER[e]	0.015465586295566594	16.46236738167254
EG12121	EG12121_RNA	EG12121-MONOMER[c]	0.015465586295566594	12.401032272386713
EG12122	EG12122_RNA	EG12122-MONOMER[c]	0.0	10.978808816864149
EG12123	EG12123_RNA	EG12123-MONOMER[c]	0.010646465207055712	10.389035343304567
EG12128	EG12128_RNA	EG12128-MONOMER[i]	0.057477962464504075	43.668081878809744
EG12130	EG12130_RNA	EG12130-MONOMER[c]	0.14029099721582447	84.09624367548169
EG12131	EG12131_RNA	EG12131-MONOMER[c]	0.14029099721582447	213.9085846953594
EG12132	EG12132_RNA	EG12132-MONOMER[c]	0.2733486879225981	153.02342962325758
EG12133	EG12133_RNA	EG12133-MONOMER[c]	0.019590975941393567	22.796949431602705
EG12134	EG12134_RNA	EG12134-MONOMER[i]	0.002478933688523832	1.8298878005013366
EG12137	EG12137_RNA	EG12137-MONOMER[o]	0.022199406165885064	8.86826502391061
EG12138	EG12138_RNA	EG12138-MONOMER[i]	0.0	1.4900518911119127
EG12139	EG12139_RNA	EG12139-MONOMER[p]	0.041605387055896254	184.71011275448382
EG12140	EG12140_RNA	EG12140-MONOMER[c]	0.01850875489080667	3.573234915965998
EG12146	EG12146_RNA	EG12146-MONOMER[c]	0.12337319976690624	191.63416303613877
EG12147	EG12147_RNA	EG12147-MONOMER[c]	0.11447493779541397	111.20710196002257
EG12154	EG12154_RNA	EG12154-MONOMER[i]	0.0	0.0
EG12155	EG12155_RNA	EG12155-MONOMER[c]	0.0	0.0
EG12158	EG12158_RNA	EG12158-MONOMER[c]	0.02297638538169104	78.39132003218914
EG12159	EG12159_RNA	EG12159-MONOMER[c]	0.13934752245377435	620.5030015447087
EG12163	EG12163_RNA	EG12163-MONOMER[c]	0.015326840007029812	26.371997299072248
EG12165	EG12165_RNA	EG12165-MONOMER[c]	0.03686951374050744	14.413510188602455
EG12166	EG12166_RNA	EG12166-MONOMER[i]	0.005827344118544829	5.884313344618032
EG12167	EG12167_RNA	EG12167-MONOMER[c]	0.03686951374050744	113.07039061705099
EG12169	EG12169_RNA	EG12169-MONOMER[m]	0.002858173543857702	0.37058208692917466
EG12171	EG12171_RNA	EG12171-MONOMER[c]	0.0	0.0
EG12172	EG12172_RNA	EG12172-MONOMER[c]	0.06811517791899066	278.614451813414
EG12173	EG12173_RNA	EG12173-MONOMER[i]	0.0	0.0
EG12176	EG12176_RNA	EG12176-MONOMER[c]	0.03951494297527541	51.33084514989224
EG12177	EG12177_RNA	EG12177-MONOMER[c]	0.04529603833097465	50.160353710538246
EG12179	EG12179_RNA	EG12179-MONOMER[c]	9.111922006086337	28068.654466243028
EG12180	EG12180_RNA	EG12180-MONOMER[o]	0.0019146987818075866	2.380340575889595
EG12181	EG12181_RNA	EG12181-MONOMER[c]	0.27402391986014374	747.9427995301126
EG12182	EG12182_RNA	EG12182-MONOMER[i]	0.13742357391939766	407.34936315453564
EG12188	EG12188_RNA	EG12188-MONOMER[c]	0.06740294697116853	23.43864176633275
EG12190	EG12190_RNA	EG12190-MONOMER[c]	0.0479322178131735	24.525126952854013
EG12193	EG12193_RNA	EG12193-MONOMER[c]	0.0010452220403104216	29.00798253646715
EG12194	EG12194_RNA	EG12194-MONOMER[c]	0.0010452220403104216	19.770670884553837
EG12195	EG12195_RNA	EG12195-MONOMER[c]	0.0	0.6102894247578877
EG12196	EG12196_RNA	EG12196-MONOMER[c]	0.0	0.0999065774990519
EG12197	EG12197_RNA	EG12197-MONOMER[c]	0.14480487646955445	159.91947165413325
EG12198	EG12198_RNA	EG12198-MONOMER[c]	0.0028674232964268206	4.929896125278649
EG12200	EG12200_RNA	EG12200-MONOMER[c]	0.0007214807003912646	0.0
EG12201	EG12201_RNA	EG12201-MONOMER[c]	0.011904431556455864	1.3656427190572653
EG12202	EG12202_RNA	EG12202-MONOMER[c]	0.0	6.799798355393993
EG12203	EG12203_RNA	EG12203-MONOMER[c]	0.021977412104226213	10.173432860670976
EG12204	EG12204_RNA	EG12204-MONOMER[c]	1.5767035731794175	4612.287084570487
EG12205	EG12205_RNA	EG12205-MONOMER[c]	0.031846898095475945	15.820129311540915
EG12207	EG12207_RNA	EG12207-MONOMER[c]	0.03715625607015012	55.26577314056849
EG12209	EG12209_RNA	EG12209-MONOMER[i]	0.010942457289267512	55.155617837222856
EG12210	EG12210_RNA	EG12210-MONOMER[c]	0.00740905180786414	6.937841662735522
EG12211	EG12211_RNA	EG12211-MONOMER[c]	0.028452238902609357	46.609873185892276
EG12212	EG12212_RNA	EG12212-MONOMER[i]	0.01865675093191257	35.183848082063804
EG12213	EG12213_RNA	EG12213-MONOMER[i]	0.012662911267123605	14.891398655085977
EG12214	EG12214_RNA	EG12214-MONOMER[i]	0.012237422648944141	16.595526819657575
EG12216	EG12216_RNA	EG12216-MONOMER[c]	0.007288805024465596	38.8985209645642
EG12217	EG12217_RNA	EG12217-MONOMER[i]	0.0026176799770606138	3.2683723210404123
EG12220	EG12220_RNA	EG12220-MONOMER[i]	0.0	0.3996263099962076
EG12221	EG12221_RNA	EG12221-MONOMER[c]	0.018314510086855175	20.06213058800677
EG12224	EG12224_RNA	EG12224-MONOMER[i]	0.030746177539750813	16.976727622536096
EG12225	EG12225_RNA	EG12225-MONOMER[c]	0.0	0.0
EG12229	EG12229_RNA	EG12229-MONOMER[c]	0.007797541415767128	6.5122327977726595
EG12231	EG12231_RNA	EG12231-MONOMER[i]	0.0030061695849636022	7.370711583465142
EG12233	EG12233_RNA	EG12233-MONOMER[c]	0.01903599078724644	9.653791011090453
EG12234	EG12234_RNA	EG12234-MONOMER[c]	0.011164451350926363	18.668757110747286
EG12235	EG12235_RNA	EG12235-MONOMER[c]	0.003894145831599005	9.485168021755419
EG12237	EG12237_RNA	EG12237-MONOMER[c]	0.003894145831599005	8.205298258271592
EG12240	EG12240_RNA	EG12240-MONOMER[i]	0.0	0.0
EG12242	EG12242_RNA	EG12242-MONOMER[c]	0.0	0.07422926436717818
EG12243	EG12243_RNA	EG12243-MONOMER[c]	0.0	0.0999065774990519
EG12244	EG12244_RNA	EG12244-MONOMER[i]	0.0	15.994117157366041
EG12246	EG12246_RNA	EG12246-MONOMER[c]	0.018795497220449355	6.0856897078003165
