# Generated by /Users/miagrahn/wcEcoli/reconstruction/ecoli/scripts/protein_half_lives/convert_gupta_et_al_Clim_to_flat.py on Mon Aug  5 01:30:45 2024
"id"	"half_life (units.min)"
"EG12019-MONOMER"	311.5
"EG12025-MONOMER"	348.5
"EG12026-MONOMER"	720.0
"EG12033-MONOMER"	265.5
"EG12035-MONOMER"	325.4
"EG12043-MONOMER"	309.8
"EG12044-MONOMER"	284.6
"EG12045-MONOMER"	263.0
"EG12048-MONOMER"	624.5
"EG12052-MONOMER"	567.1
"EG12094-MONOMER"	338.4
"EG12097-MONOMER"	306.5
"EG12098-MONOMER"	350.0
"EG12099-MONOMER"	286.5
"EG12104-MONOMER"	339.5
"EG12110-MONOMER"	344.1
"EG12111-MONOMER"	720.0
"EG12114-MONOMER"	350.1
"EG12117-MONOMER"	720.0
"EG12120-MONOMER"	315.2
"EG12121-MONOMER"	260.4
"EG12123-MONOMER"	282.1
"EG12130-MONOMER"	268.6
"EG12131-MONOMER"	284.4
"EG12132-MONOMER"	71.9
"EG12133-MONOMER"	613.5
"EG12137-MONOMER"	643.2
"EG12146-MONOMER"	689.8
"EG12158-MONOMER"	563.3
"EG12159-MONOMER"	301.2
"EG12163-MONOMER"	720.0
"EG12165-MONOMER"	325.5
"EG12166-MONOMER"	323.9
"EG12167-MONOMER"	327.4
"EG12172-MONOMER"	314.7
"EG12179-MONOMER"	129.3
"EG12181-MONOMER"	301.7
"EG12182-MONOMER"	720.0
"EG12188-MONOMER"	346.6
"EG12193-MONOMER"	720.0
"EG12197-MONOMER"	720.0
"EG12198-MONOMER"	270.8
"EG12200-MONOMER"	307.5
"EG12202-MONOMER"	720.0
"EG12204-MONOMER"	193.7
"EG12211-MONOMER"	714.8
"EG12213-MONOMER"	698.0
"EG12221-MONOMER"	296.3
"EG12224-MONOMER"	720.0
"EG12229-MONOMER"	720.0
"EG12233-MONOMER"	667.2
"EG12234-MONOMER"	642.7
"EG12248-MONOMER"	244.5
"EG12251-MONOMER"	342.9
"EG12254-MONOMER"	589.9
"EG12257-MONOMER"	670.8
"EG12258-MONOMER"	720.0
"EG12259-MONOMER"	643.4
"EG12265-MONOMER"	256.9
"EG12267-MONOMER"	290.4
"EG12273-MONOMER"	720.0
"EG12283-MONOMER"	554.1
"EG12285-MONOMER"	310.3
"EG12289-MONOMER"	653.5
"EG12295-MONOMER"	656.5
"EG12297-MONOMER"	346.7
"EG12303-MONOMER"	283.5
"EG12308-MONOMER"	258.7
"EG12310-MONOMER"	623.4
"EG12312-MONOMER"	289.8
"EG12313-MONOMER"	720.0
"EG12318-MONOMER"	358.6
"EG12319-MONOMER"	359.0
"EG12329-MONOMER"	278.9
"EG12332-MONOMER"	97.4
"EG12334-MONOMER"	264.5
"EG12336-MONOMER"	333.2
"EG12344-MONOMER"	720.0
"EG12345-MONOMER"	646.7
"EG12352-MONOMER"	334.2
"EG12365-MONOMER"	330.1
"EG12366-MONOMER"	603.4
"EG12371-MONOMER"	354.1
"EG12372-MONOMER"	352.4
"EG12373-MONOMER"	676.0
"EG12378-MONOMER"	345.0
"EG12385-MONOMER"	668.0
"EG12394-MONOMER"	241.3
"EG12399-MONOMER"	602.2
"EG12401-MONOMER"	80.9
"EG12404-MONOMER"	720.0
"EG12407-MONOMER"	299.2
"EG12431-MONOMER"	242.0
"EG12432-MONOMER"	311.9
"EG12433-MONOMER"	347.5
"EG12434-MONOMER"	350.2
"EG12436-MONOMER"	253.9
"EG12440-MONOMER"	720.0
"EG12443-MONOMER"	324.6
"EG12448-MONOMER"	687.6
"EG12449-MONOMER"	344.5
"EG12454-MONOMER"	296.1
"EG12600-MONOMER"	301.3
"EG12605-MONOMER"	226.6
"EG12633-MONOMER"	347.2
"EG12656-MONOMER"	285.8
"EG12657-MONOMER"	320.8
"EG12666-MONOMER"	720.0
"EG12690-MONOMER"	323.7
"EG12691-MONOMER"	720.0
"EG12692-MONOMER"	316.7
"EG12693-MONOMER"	302.0
"EG12702-MONOMER"	585.3
"EG12703-MONOMER"	248.7
"EG12705-MONOMER"	306.5
"EG12709-MONOMER"	355.3
"EG12712-MONOMER"	243.0
"EG12717-MONOMER"	720.0
"EG12794-MONOMER"	343.7
"EG12799-MONOMER"	720.0
"EG12851-MONOMER"	277.9
"EG12854-MONOMER"	528.2
"EG12855-MONOMER"	344.3
"EG12859-MONOMER"	720.0
"EG12866-MONOMER"	270.8
"EG12867-MONOMER"	223.6
"EG12870-MONOMER"	285.0
"EG12875-MONOMER"	699.0
"EG12876-MONOMER"	720.0
"EG12879-MONOMER"	240.2
"EG13217-MONOMER"	111.2
"EG20249-MONOMER"	231.5
"EG20253-MONOMER"	315.9
"EG50001-MONOMER"	720.0
"EG50002-MONOMER"	574.8
"EG50003-MONOMER"	296.7
"ENOLASE-MONOMER"	720.0
"ENOYL-ACP-REDUCT-NADH-MONOMER"	354.0
"ENTB-MONOMER"	199.1
"ENVZ-MONOMER"	720.0
"ERYTH4PDEHYDROG-MONOMER"	304.8
"ERYTHRON4PDEHYDROG-MONOMER"	720.0
"EUTB-MONOMER"	666.4
"EUTC-MONOMER"	325.7
"EXUT-MONOMER"	356.0
"F16B-MONOMER"	301.0
"FABA-MONOMER"	337.5
"FABB-MONOMER"	645.6
"FABH-MONOMER"	321.5
"FABZ-MONOMER"	675.0
"FADA-MONOMER"	300.2
"FADB-MONOMER"	293.1
"FERREDOXIN-MONOMER"	395.2
"FGAMSYN-MONOMER"	358.5
"FLAVODOXIN1-MONOMER"	318.4
"FLAVONADPREDUCT-MONOMER"	337.1
"FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN"	305.7
"FLGH-FLAGELLAR-L-RING"	278.4
"FLIF-FLAGELLAR-MS-RING"	284.0
"FLIG-FLAGELLAR-SWITCH-PROTEIN"	227.1
"FLIM-FLAGELLAR-C-RING-SWITCH"	237.5
"FLIN-FLAGELLAR-C-RING-SWITCH"	253.8
"FMNREDUCT-MONOMER"	346.8
"FOLC-MONOMER"	305.7
"FOLD-MONOMER"	720.0
"FORMYLTHFDEFORMYL-MONOMER"	631.7
"FPPSYN-MONOMER"	351.0
"FRUA-MONOMER"	720.0
"FRUB-MONOMER"	720.0
"FRUCBISALD-CLASSI-MONOMER"	720.0
"FRUCTBISALD-CLASSII-MONOMER"	340.5
"FTSE-MONOMER"	331.5
"FTSX-MONOMER"	720.0
"FUCISOM-MONOMER"	307.1
"FUCPALDOL-MONOMER"	286.6
"FUM-FE-S"	345.4
"FUM-FLAVO"	720.0
"FUM-MEMB1"	333.1
"FUMA-MONOMER"	263.2
"FUMB-MONOMER"	339.0
"FUMC-MONOMER"	354.2
"G361-MONOMER"	72.3
"G495-MONOMER"	353.7
"G6093-MONOMER"	669.5
"G6096-MONOMER"	346.8
"G6098-MONOMER"	530.6
"G6103-MONOMER"	313.5
"G6104-MONOMER"	580.6
"G6106-MONOMER"	353.1
"G6107-MONOMER"	720.0
"G6152-MONOMER"	52.6
"G6158-MONOMER"	720.0
"G6173-MONOMER"	212.6
"G6174-MONOMER"	626.5
"G6175-MONOMER"	307.4
"G6176-MONOMER"	280.1
"G6177-MONOMER"	208.3
"G6178-MONOMER"	224.9
"G6189-MONOMER"	597.2
"G6190-MONOMER"	351.8
"G6194-MONOMER"	286.5
"G6195-MONOMER"	241.2
"G6196-MONOMER"	247.6
"G6198-MONOMER"	99.6
"G6199-MONOMER"	252.3
"G6201-MONOMER"	92.7
"G6207-MONOMER"	193.9
"G6209-MONOMER"	331.0
"G6227-MONOMER"	669.9
"G6230-MONOMER"	259.6
"G6236-MONOMER"	302.3
"G6240-MONOMER"	644.7
"G6242-MONOMER"	720.0
"G6244-MONOMER"	317.4
"G6245-MONOMER"	321.8
"G6247-MONOMER"	305.6
"G6250-MONOMER"	331.8
"G6255-MONOMER"	333.3
"G6265-MONOMER"	359.4
"G6267-MONOMER"	333.5
"G6269-MONOMER"	720.0
"G6276-MONOMER"	338.5
"G6281-MONOMER"	73.8
"G6284-MONOMER"	649.8
"G6285-MONOMER"	231.8
"G6302-MONOMER"	229.8
"G6312-MONOMER"	576.9
"G6318-MONOMER"	720.0
"G6319-MONOMER"	337.1
"G6323-MONOMER"	720.0
"G6324-MONOMER"	310.0
"G6326-MONOMER"	570.0
"G6329-MONOMER"	233.8
"G6337-MONOMER"	61.3
"G6358-MONOMER"	351.2
"G6359-MONOMER"	681.0
"G6363-MONOMER"	288.6
"G6364-MONOMER"	90.3
"G6379-MONOMER"	619.2
"G6402-MONOMER"	327.2
"G6406-MONOMER"	322.1
"G6407-MONOMER"	297.4
"G6412-MONOMER"	670.9
"G6414-MONOMER"	720.0
"G6418-MONOMER"	609.7
"G6420-MONOMER"	301.7
"G6422-MONOMER"	345.4
"G6423-MONOMER"	334.2
"G6424-MONOMER"	260.6
"G6425-MONOMER"	720.0
"G6435-MONOMER"	263.3
"G6438-MONOMER"	558.2
"G6442-MONOMER"	237.5
"G6445-MONOMER"	720.0
"G6450-MONOMER"	720.0
"G6451-MONOMER"	329.3
"G6452-MONOMER"	674.5
"G6453-MONOMER"	596.9
"G6454-MONOMER"	720.0
"G6464-MONOMER"	53.4
"G6465-MONOMER"	340.7
"G6468-MONOMER"	307.9
"G6472-MONOMER"	283.9
"G6473-MONOMER"	234.9
"G6475-MONOMER"	592.6
"G6487-MONOMER"	608.7
"G6488-MONOMER"	627.0
"G6491-MONOMER"	720.0
"G6493-MONOMER"	359.5
"G6496-MONOMER"	720.0
"G6499-MONOMER"	593.0
"G6501-MONOMER"	679.0
"G6527-MONOMER"	720.0
"G6539-MONOMER"	338.4
"G6540-MONOMER"	299.6
"G6541-MONOMER"	720.0
"G6550-MONOMER"	353.5
"G6551-MONOMER"	322.6
"G6560-MONOMER"	352.8
"G6565-MONOMER"	654.7
"G6567-MONOMER"	447.4
"G6568-MONOMER"	279.2
"G6569-MONOMER"	101.5
"G6576-MONOMER"	299.0
"G6580-MONOMER"	318.2
"G6581-MONOMER"	304.3
"G6602-MONOMER"	181.0
"G6614-MONOMER"	720.0
"G6615-MONOMER"	319.3
"G6616-MONOMER"	275.4
"G6617-MONOMER"	671.8
"G6619-MONOMER"	282.7
"G6621-MONOMER"	299.9
"G6622-MONOMER"	118.3
"G6623-MONOMER"	72.7
"G6627-MONOMER"	341.9
"G6628-MONOMER"	258.5
"G6635-MONOMER"	720.0
"G6638-MONOMER"	330.4
"G6640-MONOMER"	74.8
"G6646-MONOMER"	173.0
"G6658-MONOMER"	324.6
"G6659-MONOMER"	650.4
"G6660-MONOMER"	645.6
"G6661-MONOMER"	558.8
"G6662-MONOMER"	282.9
"G6663-MONOMER"	674.2
"G6665-MONOMER"	604.9
"G6674-MONOMER"	687.5
"G6675-MONOMER"	98.0
"G6699-MONOMER"	345.0
"G6701-MONOMER"	201.1
"G6702-MONOMER"	328.4
"G6703-MONOMER"	648.0
"G6704-MONOMER"	720.0
"G6718-MONOMER"	202.0
"G6719-MONOMER"	41.5
"G6720-MONOMER"	303.9
"G6721-MONOMER"	698.1
"G6731-MONOMER"	203.3
"G6732-MONOMER"	720.0
"G6737-MONOMER"	189.5
"G6738-MONOMER"	210.1
"G6742-MONOMER"	619.8
"G6745-MONOMER"	316.4
"G6750-MONOMER"	325.1
"G6759-MONOMER"	346.3
"G6760-MONOMER"	331.7
"G6763-MONOMER"	720.0
"G6769-MONOMER"	249.2
"G6783-MONOMER"	256.0
"G6784-MONOMER"	189.6
"G6788-MONOMER"	720.0
"G6791-MONOMER"	141.0
"G6798-MONOMER"	93.3
"G6804-MONOMER"	306.1
"G6805-MONOMER"	219.5
"G6806-MONOMER"	598.4
"G6811-MONOMER"	283.1
"G6814-MONOMER"	612.1
"G6815-MONOMER"	249.9
"G6823-MONOMER"	350.9
"G6838-MONOMER"	207.3
"G6839-MONOMER"	627.5
"G6841-MONOMER"	304.4
"G6843-MONOMER"	98.5
"G6853-MONOMER"	718.3
"G6856-MONOMER"	264.3
"G6860-MONOMER"	343.9
"G6862-MONOMER"	340.3
"G6865-MONOMER"	359.2
"G6867-MONOMER"	720.0
"G6868-MONOMER"	332.2
"G6875-MONOMER"	341.8
"G6880-MONOMER"	341.7
"G6881-MONOMER"	324.6
"G6882-MONOMER"	311.4
"G6884-MONOMER"	672.6
"G6886-MONOMER"	601.9
"G6887-MONOMER"	342.5
"G6890-MONOMER"	127.6
"G6892-MONOMER"	326.1
"G6894-MONOMER"	69.0
"G6895-MONOMER"	288.6
"G6896-MONOMER"	312.2
"G6906-MONOMER"	521.8
"G6907-MONOMER"	234.4
"G6908-MONOMER"	322.1
"G6909-MONOMER"	187.2
"G6913-MONOMER"	345.9
"G6930-MONOMER"	312.6
"G6931-MONOMER"	720.0
"G6932-MONOMER"	720.0
"G6946-MONOMER"	720.0
"G6948-MONOMER"	720.0
"G6949-MONOMER"	720.0
"G6952-MONOMER"	720.0
"G6957-MONOMER"	357.7
"G6958-MONOMER"	338.1
"G6959-MONOMER"	304.6
"G6961-MONOMER"	279.0
"G6964-MONOMER"	13.9
"G6966-MONOMER"	720.0
"G6967-MONOMER"	336.8
"G6968-MONOMER"	720.0
"G6969-MONOMER"	204.9
"G6970-MONOMER"	82.4
"G6973-MONOMER"	293.7
"G6985-MONOMER"	56.9
"G6986-MONOMER"	265.2
"G6990-MONOMER"	642.5
"G6991-MONOMER"	343.7
"G6993-MONOMER"	720.0
"G6997-MONOMER"	720.0
"G7003-MONOMER"	354.6
"G7005-MONOMER"	323.0
"G7008-MONOMER"	347.5
"G7020-MONOMER"	284.7
"G7021-MONOMER"	720.0
"G7024-MONOMER"	584.1
"G7025-MONOMER"	217.3
"G7039-MONOMER"	720.0
"G7048-MONOMER"	315.3
"G7055-MONOMER"	311.5
"G7059-MONOMER"	334.8
"G7061-MONOMER"	720.0
"G7063-MONOMER"	69.8
"G7068-MONOMER"	347.5
"G7080-MONOMER"	265.5
"G7089-MONOMER"	301.1
"G7090-MONOMER"	336.6
"G7108-MONOMER"	720.0
"G7117-MONOMER"	349.9
"G7122-MONOMER"	337.2
"G7123-MONOMER"	344.1
"G7131-MONOMER"	302.5
"G7132-MONOMER"	287.6
"G7133-MONOMER"	290.6
"G7139-MONOMER"	322.5
"G7145-MONOMER"	68.5
"G7147-MONOMER"	202.6
"G7156-MONOMER"	720.0
"G7160-MONOMER"	237.9
"G7162-MONOMER"	315.9
"G7165-MONOMER"	295.9
"G7166-MONOMER"	286.6
"G7167-MONOMER"	696.3
"G7168-MONOMER"	292.9
"G7169-MONOMER"	323.3
"G7170-MONOMER"	720.0
"G7173-MONOMER"	604.9
"G7174-MONOMER"	257.7
"G7175-MONOMER"	338.3
"G7184-MONOMER"	338.1
"G7185-MONOMER"	720.0
"G7187-MONOMER"	603.9
"G7188-MONOMER"	720.0
"G7191-MONOMER"	271.6
"G7192-MONOMER"	328.8
"G7193-MONOMER"	354.1
"G7194-MONOMER"	290.6
"G7196-MONOMER"	351.8
"G7199-MONOMER"	329.1
"G7200-MONOMER"	203.2
"G7211-MONOMER"	63.7
"G7212-MONOMER"	717.9
"G7213-MONOMER"	720.0
"G7214-MONOMER"	248.4
"G7216-MONOMER"	720.0
"G7218-MONOMER"	332.0
"G7220-MONOMER"	720.0
"G7242-MONOMER"	235.1
"G7250-MONOMER"	241.3
"G7255-MONOMER"	51.7
"G7262-MONOMER"	720.0
"G7263-MONOMER"	316.8
"G7265-MONOMER"	622.7
"G7266-MONOMER"	511.3
"G7267-MONOMER"	720.0
"G7269-MONOMER"	334.7
"G7271-MONOMER"	358.4
"G7287-MONOMER"	349.9
"G7290-MONOMER"	250.9
"G7295-MONOMER"	351.6
"G7296-MONOMER"	358.2
"G7297-MONOMER"	720.0
"G7298-MONOMER"	311.5
"G7311-MONOMER"	305.0
"G7312-MONOMER"	307.3
"G7313-MONOMER"	341.7
"G7319-MONOMER"	333.1
"G7320-MONOMER"	720.0
"G7321-MONOMER"	282.2
"G7323-MONOMER"	720.0
"G7324-MONOMER"	114.0
"G7325-MONOMER"	134.0
"G7326-MONOMER"	73.0
"G7327-MONOMER"	324.7
"G7342-MONOMER"	612.6
"G7343-MONOMER"	297.6
"G7345-MONOMER"	648.3
"G7348-MONOMER"	621.8
"G7352-MONOMER"	720.0
"G7356-MONOMER"	570.6
"G7395-MONOMER"	333.3
"G7398-MONOMER"	537.7
"G7409-MONOMER"	335.4
"G7416-MONOMER"	319.9
"G7422-MONOMER"	720.0
"G7423-MONOMER"	635.3
"G7431-MONOMER"	720.0
"G7434-MONOMER"	720.0
"G7442-MONOMER"	241.7
"G7443-MONOMER"	259.8
"G7448-MONOMER"	720.0
"G7449-MONOMER"	356.6
"G7452-MONOMER"	332.5
"G7453-MONOMER"	315.3
"G7454-MONOMER"	335.1
"G7455-MONOMER"	311.0
"G7456-MONOMER"	346.0
"G7457-MONOMER"	112.6
"G7458-MONOMER"	291.1
"G7459-MONOMER"	329.0
"G7461-MONOMER"	278.0
"G7462-MONOMER"	354.2
"G7463-MONOMER"	614.6
"G7464-MONOMER"	81.3
"G7485-MONOMER"	112.5
"G7486-MONOMER"	290.1
"G7487-MONOMER"	87.8
"G7488-MONOMER"	87.7
"G7489-MONOMER"	293.3
"G7491-MONOMER"	313.6
"G7502-MONOMER"	614.6
"G7504-MONOMER"	299.7
"G7511-MONOMER"	326.9
"G7513-MONOMER"	311.8
"G7524-MONOMER"	322.5
"G7525-MONOMER"	323.9
"G7527-MONOMER"	342.9
"G7530-MONOMER"	306.1
"G7532-MONOMER"	308.4
"G7533-MONOMER"	317.9
"G7543-MONOMER"	316.0
"G7544-MONOMER"	73.0
"G7545-MONOMER"	217.2
"G7546-MONOMER"	78.0
"G7553-MONOMER"	337.8
"G7558-MONOMER"	687.0
"G7559-MONOMER"	708.6
"G7564-MONOMER"	693.6
"G7574-MONOMER"	349.9
"G7575-MONOMER"	330.7
"G7579-MONOMER"	324.0
"G7590-MONOMER"	344.3
"G7596-MONOMER"	22.7
"G7597-MONOMER"	284.5
"G7603-MONOMER"	352.5
"G7606-MONOMER"	316.8
"G7612-MONOMER"	338.5
"G7613-MONOMER"	321.9
"G7616-MONOMER"	720.0
"G7619-MONOMER"	339.5
"G7630-MONOMER"	318.6
"G7641-MONOMER"	708.1
"G7642-MONOMER"	336.8
"G7646-MONOMER"	720.0
"G7647-MONOMER"	318.9
"G7648-MONOMER"	720.0
"G7650-MONOMER"	594.7
"G7654-MONOMER"	338.9
"G7656-MONOMER"	215.1
"G7658-MONOMER"	323.2
"G7659-MONOMER"	317.4
"G7662-MONOMER"	316.4
"G7663-MONOMER"	259.6
"G7664-MONOMER"	358.8
"G7678-MONOMER"	250.2
"G7680-MONOMER"	342.8
"G7682-MONOMER"	599.7
"G7688-MONOMER"	659.5
"G7689-MONOMER"	308.5
"G7690-MONOMER"	720.0
"G7696-MONOMER"	601.3
"G7698-MONOMER"	336.8
"G7713-MONOMER"	359.9
"G7715-MONOMER"	281.7
"G7716-MONOMER"	688.6
"G7717-MONOMER"	341.9
"G7727-MONOMER"	308.1
"G7735-MONOMER"	318.2
"G7739-MONOMER"	704.9
"G7740-MONOMER"	314.6
"G7744-MONOMER"	231.0
"G7746-MONOMER"	281.4
"G7748-MONOMER"	204.0
"G7751-MONOMER"	96.2
"G7756-MONOMER"	318.4
"G7757-MONOMER"	335.1
"G7767-MONOMER"	678.7
"G7790-MONOMER"	332.4
"G7800-MONOMER"	689.2
"G7804-MONOMER"	271.3
"G7808-MONOMER"	264.5
"G7832-MONOMER"	701.1
"G7834-MONOMER"	357.3
"G7836-MONOMER"	84.4
"G7837-MONOMER"	324.8
"G7840-MONOMER"	720.0
"G7841-MONOMER"	340.5
"G7842-MONOMER"	720.0
"G7845-MONOMER"	350.0
"G7852-MONOMER"	693.9
"G7853-MONOMER"	343.1
"G7854-MONOMER"	638.2
"G7858-MONOMER"	306.3
"G7864-MONOMER"	300.1
"G7865-MONOMER"	340.4
"G7868-MONOMER"	350.5
"G7871-MONOMER"	297.1
"G7874-MONOMER"	720.0
"G7875-MONOMER"	358.0
"G7876-MONOMER"	319.0
"G7877-MONOMER"	333.8
"G7883-MONOMER"	487.1
"G7886-MONOMER"	306.9
"G7889-MONOMER"	720.0
"G7890-MONOMER"	323.3
"G7909-MONOMER"	690.5
"G7910-MONOMER"	301.9
"G7911-MONOMER"	285.6
"G7915-MONOMER"	339.2
"G7916-MONOMER"	295.9
"G7920-MONOMER"	720.0
"G7921-MONOMER"	720.0
"G7925-MONOMER"	720.0
"G7931-MONOMER"	219.8
"G7933-MONOMER"	720.0
"G7936-MONOMER"	275.0
"G7950-MONOMER"	694.2
"G7951-MONOMER"	233.4
"GABATRANSAM-MONOMER"	291.3
"GALACTARDEHYDRA-MONOMER"	193.5
"GALACTOKIN-MONOMER"	720.0
"GALACTONATE-DEHYDRATASE-MONOMER"	208.0
"GALACTURIDYLYLTRANS-MONOMER"	720.0
"GAPDH-A-MONOMER"	720.0
"GART-MONOMER"	720.0
"GARTRANSFORMYL2-MONOMER"	357.4
"GCVP-MONOMER"	296.9
"GCVT-MONOMER"	342.8
"GDHA-MONOMER"	279.5
"GKI-MONOMER"	301.0
"GLND-MONOMER"	281.1
"GLNE-MONOMER"	720.0
"GLNH-MONOMER"	706.4
"GLNP-MONOMER"	720.0
"GLNQ-MONOMER"	292.6
"GLNS-MONOMER"	688.5
"GLPT-MONOMER"	710.0
"GLTL-MONOMER"	679.8
"GLU6PDEHYDROG-MONOMER"	697.2
"GLUC1PADENYLTRANS-MONOMER"	720.0
"GLUC1PURIDYLTRANS-MONOMER"	342.7
"GLUCARDEHYDRA-MONOMER"	315.5
"GLUCDEHYDROG-MONOMER"	720.0
"GLUCOKIN-MONOMER"	720.0
"GLUCONREDUCT-MONOMER"	287.1
"GLUCOSAMINE-6-P-DEAMIN-MONOMER"	349.9
"GLUCOSE-1-PHOSPHAT-MONOMER"	718.3
"GLURS-MONOMER"	720.0
"GLUSYNLARGE-MONOMER"	293.3
"GLUSYNSMALL-MONOMER"	276.1
"GLUTAMIDOTRANS-MONOMER"	318.9
"GLUTAMINESYN-MONOMER"	689.8
"GLUTATHIONE-REDUCT-NADPH-MONOMER"	691.4
"GLUTATHIONE-SYN-MONOMER"	611.2
"GLUTCYSLIG-MONOMER"	572.0
"GLUTKIN-MONOMER"	320.8
"GLUTRACE-MONOMER"	720.0
"GLUTSEMIALDEHYDROG-MONOMER"	340.8
"GLY3KIN-MONOMER"	289.4
"GLYC3PDEHYDROGBIOSYN-MONOMER"	347.9
"GLYCDEH-MONOMER"	344.9
"GLYCEROL-3-P-ACYLTRANSFER-MONOMER"	720.0
"GLYCEROL-KIN-MONOMER"	323.9
"GLYCOGEN-BRANCH-MONOMER"	720.0
"GLYCOGENSYN-MONOMER"	685.7
"GLYCOPHOSPHORYL-MONOMER"	316.4
"GLYCPDIESTER-CYTO-MONOMER"	329.5
"GLYCPDIESTER-PERI-MONOMER"	686.4
"GLYCRIBONUCSYN-MONOMER"	628.8
"GLYOHMETRANS-MONOMER"	330.4
"GLYOXI-MONOMER"	326.6
"GLYOXII-MONOMER"	285.5
"GLYQ-MONOMER"	720.0
"GLYS-MONOMER"	353.3
"GMP-REDUCT-MONOMER"	596.1
"GMP-SYN-MONOMER"	356.0
"GNTT-MONOMER"	602.2
"GPH-MONOMER"	333.4
"GPMA-MONOMER"	620.1
"GPT-MONOMER"	332.9
"GRXB-MONOMER"	334.3
"GRXC-MONOMER"	313.7
"GSAAMINOTRANS-MONOMER"	680.2
"GSP-MONOMER"	310.1
"GST-MONOMER"	341.4
"GTP-CYCLOHYDRO-I-MONOMER"	207.8
"GTP-CYCLOHYDRO-II-MONOMER"	305.9
"GUANYL-KIN-MONOMER"	532.2
"H2NEOPTERINALDOL-MONOMER"	707.2
"H2NTPEPIM-MONOMER"	286.4
"H2PTEROATESYNTH-MONOMER"	720.0
"HEMN-MONOMER"	253.9
"HEMX-MONOMER"	359.0
"HISJ-MONOMER"	720.0
"HISM-MONOMER"	342.6
"HISP-MONOMER"	675.0
"HISQ-MONOMER"	337.4
"HISS-MONOMER"	628.2
"HISTCYCLOPRATPPHOS"	720.0
"HISTDEHYD-MONOMER"	358.2
"HISTPHOSTRANS-MONOMER"	322.8
"HMP-KIN-MONOMER"	309.1
"HMP-P-KIN-MONOMER"	357.4
"HOLO-ACP-SYNTH-MONOMER"	720.0
"HOMOCYSMET-MONOMER"	253.2
"HOMOCYSMETB12-MONOMER"	303.1
"HOMOSERKIN-MONOMER"	337.5
"HYBC-MONOMER"	262.2
"HYDG-MONOMER"	236.7
"HYDROPEROXIDI-MONOMER"	351.0
"HYDROPEROXIDII-MONOMER"	345.7
"HYPOXANPRIBOSYLTRAN-MONOMER"	287.0
"ICITDEHASE-KIN-PHOSPHA"	641.0
"ILES-MONOMER"	677.4
"IMIDPHOSPHADEHYDHISTIDPHOSPHA-MONOMER"	626.7
"IMP-DEHYDROG-MONOMER"	345.4
"INORGPYROPHOSPHAT-MONOMER"	343.6
"IPPISOM-MONOMER"	537.7
"ISOCIT-LYASE-MONOMER"	287.0
"ISOCITDEH-SUBUNIT"	335.0
"KDGALDOL-MONOMER"	307.4
"KDO-8PSYNTH-MONOMER"	616.5
"KDOTRANS-MONOMER"	633.1
"KDPD-MONOMER"	720.0
"KDPE-MONOMER"	321.1
"KDPGALDOL-4OH2OXOGLUTARALDOL-MONOMER"	550.9
"KDUD-MONOMER"	248.9
"KEFB-MONOMER"	720.0
"KEFC-MONOMER"	720.0
"KETOBUTFORMLY-INACT-MONOMER"	127.3
"KETOLREDUCTOISOM-MONOMER"	336.1
"KUP-MONOMER"	720.0
"L-ASPARTATE-OXID-MONOMER"	264.6
"L-GLN-FRUCT-6-P-AMINOTRANS-MONOMER"	322.5
"L-LACTDEHYDROGFMN-MONOMER"	225.9
"LACTALDDEHYDROG-MONOMER"	351.7
"LACTALDREDUCT-MONOMER"	338.4
"LARGEILVB-MONOMER"	144.3
"LDC2-MONOMER"	639.0
"LEUC-MONOMER"	190.0
"LEUD-MONOMER"	181.4
"LEUS-MONOMER"	334.0
"LIPIDADISACCHARIDESYNTH-MONOMER"	640.7
"LIVF-MONOMER"	720.0
"LIVG-MONOMER"	719.4
"LIVH-MONOMER"	720.0
"LIVJ-MONOMER"	687.8
"LIVK-MONOMER"	713.7
"LIVM-MONOMER"	347.4
"LSERINEDEAM1-MONOMER"	91.4
"LTAA-MONOMER"	352.8
"LUMAZINESYN-MONOMER"	720.0
"LYSS-MONOMER"	353.7
"LYSU-MONOMER"	342.4
"MACA"	720.0
"MACB"	720.0
"MALATE-DEHASE-MONOMER"	339.2
"MALATE-SYNTHASE"	190.2
"MALDEXPHOSPHORYL-MONOMER"	720.0
"MALE-MONOMER"	720.0
"MALF-MONOMER"	720.0
"MALIC-NAD-MONOMER"	356.2
"MALIC-NADP-MONOMER"	356.9
"MALK-MONOMER"	720.0
"MALONYL-COA-ACP-TRANSACYL-MONOMER"	662.6
"MALSYNG-MONOMER"	331.2
"MALTACETYLTRAN-MONOMER"	228.9
"MALTODEXGLUCOSID-MONOMER"	231.5
"MALX-MONOMER"	245.8
"MANNONDEHYDRAT-MONOMER"	307.8
"MANNONOXIDOREDUCT-MONOMER"	259.2
"MANNPDEHYDROG-MONOMER"	650.0
"MANNPISOM-MONOMER"	328.5
"MANX-MONOMER"	720.0
"MANZ-MONOMER"	720.0
"MDLA-MONOMER"	299.6
"MDTA"	720.0
"MEND-MONOMER"	720.0
"MENF-MONOMER"	289.3
"METG-MONOMER"	332.2
"METHGLYSYN-MONOMER"	330.9
"METHYLENETHFREDUCT-MONOMER"	298.1
"METQ-MONOMER"	695.7
"MGLA-MONOMER"	328.3
"MGLB-MONOMER"	651.7
"MGLC-MONOMER"	719.1
