"id"	"halfLife"
"EG10817_RNA"	169.402722792
"EG10818_RNA"	141.597404944
"EG10819_RNA"	117.590545978
"EG10820_RNA"	145.953184902
"EG10821_RNA"	255.134043748
"EG10822_RNA"	165.27969718
"EG10823_RNA"	223.561560978
"EG10824_RNA"	157.947406648
"EG10825_RNA"	164.22466796
"EG10826_RNA"	148.270100854
"EG10827_RNA"	447.435197889
"EG10828_RNA"	168.112523147
"EG10829_RNA"	121.049299353
"EG10830_RNA"	159.546725352
"EG10831_RNA"	51.3386152324
"EG10832_RNA"	103.626175423
"EG10833_RNA"	117.788449215
"EG10834_RNA"	230.997269444
"EG10835_RNA"	140.20729241
"EG10836_RNA"	169.402722792
"EG10837_RNA"	128.618605835
"EG10838_RNA"	143.268905954
"EG10839_RNA"	155.59697071
"EG10840_RNA"	123.828178024
"EG10841_RNA"	90.3499518376
"EG10842_RNA"	169.402722792
"EG10843_RNA"	206.285977866
"EG10844_RNA"	144.99365837
"EG10845_RNA"	137.863533688
"EG10846_RNA"	230.334516896
"EG10847_RNA"	267.047483661
"EG10848_RNA"	190.835651032
"EG10849_RNA"	693.555499801
"EG10850_RNA"	110.307247237
"EG10851_RNA"	256.319315815
"EG10852_RNA"	253.205800105
"EG10853_RNA"	209.345390952
"EG10854_RNA"	152.701820865
"EG10855_RNA"	140.994423368
"EG10856_RNA"	120.765747956
"EG10857_RNA"	75.3111145188
"EG10858_RNA"	121.742152117
"EG10859_RNA"	136.912179391
"EG10860_RNA"	144.600508915
"EG10861_RNA"	105.274220484
"EG10862_RNA"	183.214893566
"EG10863_RNA"	170.173223208
"EG10864_RNA"	167.05544086
"EG10865_RNA"	239.652457459
"EG10866_RNA"	316.712721666
"EG10867_RNA"	233.934271367
"EG10868_RNA"	212.62605085
"EG10869_RNA"	347.621245396
"EG10870_RNA"	169.402722792
"EG10871_RNA"	210.699912493
"EG10872_RNA"	156.880824915
"EG10873_RNA"	194.743421215
"EG10874_RNA"	234.806827714
"EG10875_RNA"	169.402722792
"EG10876_RNA"	169.402722792
"EG10877_RNA"	169.402722792
"EG10878_RNA"	209.126105482
"EG10879_RNA"	249.939756582
"EG10880_RNA"	235.603743644
"EG10881_RNA"	319.755277
"EG10882_RNA"	169.402722792
"EG10883_RNA"	389.233306358
"EG10884_RNA"	169.402722792
"EG10885_RNA"	259.010187956
"EG10886_RNA"	273.023542913
"EG10887_RNA"	169.402722792
"EG10888_RNA"	169.402722792
"EG10889_RNA"	333.042479805
"EG10890_RNA"	279.361160123
"EG10891_RNA"	282.74699642
"EG10892_RNA"	221.462002694
"EG10893_RNA"	169.402722792
"EG10894_RNA"	146.405942808
"EG10895_RNA"	220.978742933
"EG10896_RNA"	160.816774297
"EG10897_RNA"	104.952852663
"EG10898_RNA"	128.971750912
"EG10899_RNA"	417.394865468
"EG10900_RNA"	462.553101481
"EG10901_RNA"	326.246634406
"EG10902_RNA"	169.402722792
"EG10903_RNA"	430.941161986
"EG10904_RNA"	169.402722792
"EG10905_RNA"	169.402722792
"EG10906_RNA"	441.094599687
"EG10907_RNA"	214.118812599
"EG10908_RNA"	229.122114374
"EG10909_RNA"	169.402722792
"EG10910_RNA"	169.402722792
"EG10911_RNA"	169.402722792
"EG10912_RNA"	302.593914676
"EG10913_RNA"	201.801970063
"EG10914_RNA"	211.206084832
"EG10915_RNA"	213.671698292
"EG10916_RNA"	191.051088506
"EG10917_RNA"	169.402722792
"EG10918_RNA"	169.402722792
"EG10919_RNA"	235.704830858
"EG10920_RNA"	152.511052198
"EG10921_RNA"	323.159281278
"EG10922_RNA"	92.9203038325
"EG10925_RNA"	268.582300244
"EG10926_RNA"	151.792409645
"EG10927_RNA"	104.960101232
"EG10928_RNA"	106.17262514
"EG10929_RNA"	104.710483397
"EG10930_RNA"	113.702899634
"EG10931_RNA"	184.250300213
"EG10932_RNA"	201.874424414
"EG10933_RNA"	159.263254972
"EG10934_RNA"	161.910292722
"EG10935_RNA"	134.742074467
"EG10936_RNA"	159.775883623
"EG10937_RNA"	509.002024028
"EG10938_RNA"	140.339449665
"EG10939_RNA"	155.718700499
"EG10940_RNA"	145.285291176
"EG10941_RNA"	109.655734616
"EG10942_RNA"	169.778223144
"EG10943_RNA"	267.228402473
"EG10944_RNA"	173.584587166
"EG10945_RNA"	124.363192697
"EG10946_RNA"	156.087093904
"EG10947_RNA"	171.811961939
"EG10948_RNA"	274.306019313
"EG10949_RNA"	490.637194801
"EG10950_RNA"	116.256011204
"EG10951_RNA"	127.036668782
"EG10952_RNA"	129.734891945
"EG10953_RNA"	336.681636071
"EG10954_RNA"	169.402722792
"EG10955_RNA"	251.581690027
"EG10956_RNA"	402.132217884
"EG10957_RNA"	199.118820365
"EG10958_RNA"	173.372601936
"EG10959_RNA"	262.42229133
"EG10960_RNA"	207.281952122
"EG10961_RNA"	137.858254349
"EG10962_RNA"	901.908870023
"EG10963_RNA"	169.402722792
"EG10964_RNA"	265.482456975
"EG10965_RNA"	276.956012516
"EG10966_RNA"	195.105018542
"EG10967_RNA"	76.9106188559
"EG10968_RNA"	101.407101748
"EG10969_RNA"	367.993035695
"EG10970_RNA"	515.195943988
"EG10971_RNA"	625.099070746
"EG10972_RNA"	199.50349018
"EG10973_RNA"	156.816606787
"EG10974_RNA"	132.009253122
"EG10975_RNA"	109.997962664
"EG10976_RNA"	140.559229434
"EG10977_RNA"	140.572334707
"EG10978_RNA"	141.696016218
"EG10979_RNA"	201.588402151
"EG10980_RNA"	173.298772432
"EG10981_RNA"	172.746778741
"EG10982_RNA"	179.771735835
"EG10983_RNA"	63.8155134597
"EG10984_RNA"	142.570711986
"EG10985_RNA"	180.43201405
"EG10986_RNA"	118.817064571
"EG10987_RNA"	290.213900598
"EG10988_RNA"	156.358359487
"EG10989_RNA"	134.940968364
"EG10990_RNA"	272.561227589
"EG10991_RNA"	253.894433031
"EG10992_RNA"	169.402722792
"EG10993_RNA"	362.906596308
"EG10994_RNA"	172.963497032
"EG10995_RNA"	134.887588383
"EG10996_RNA"	264.049263774
"EG10997_RNA"	160.485807529
"EG10998_RNA"	146.081304425
"EG10999_RNA"	157.36881704
"EG11000_RNA"	178.80826641
"EG11001_RNA"	254.087785901
"EG11002_RNA"	125.72547485
"EG11003_RNA"	182.651464935
"EG11004_RNA"	154.719771597
"EG11005_RNA"	292.53360119
"EG11006_RNA"	238.973610652
"EG11007_RNA"	176.562443124
"EG11008_RNA"	485.057436726
"EG11009_RNA"	130.574500545
"EG11010_RNA"	110.148987117
"EG11011_RNA"	91.7573762733
"EG11012_RNA"	126.992081811
"EG11013_RNA"	141.125464554
"EG11014_RNA"	198.105630383
"EG11015_RNA"	189.172841461
"EG11016_RNA"	26.6959139593
"EG11017_RNA"	208.000673619
"EG11018_RNA"	120.278853355
"EG11019_RNA"	148.91592801
"EG11020_RNA"	299.1848335
"EG11021_RNA"	157.464626693
"EG11022_RNA"	135.430073678
"EG11023_RNA"	209.943843666
"EG11024_RNA"	169.402722792
"EG11025_RNA"	209.522731637
"EG11026_RNA"	241.744681466
"EG11027_RNA"	349.976229799
"EG11028_RNA"	162.706457896
"EG11029_RNA"	122.995051863
"EG11030_RNA"	183.593744231
"EG11031_RNA"	240.474223815
"EG11032_RNA"	267.947677567
"EG11033_RNA"	369.250943093
"EG11034_RNA"	215.64858496
"EG11035_RNA"	212.769782625
"EG11036_RNA"	169.402722792
"EG11037_RNA"	258.227728766
"EG11038_RNA"	130.26909794
"EG11039_RNA"	161.829333864
"EG11040_RNA"	152.037983038
"EG11041_RNA"	126.537890046
"EG11042_RNA"	107.68702724
"EG11043_RNA"	274.434744223
"EG11044_RNA"	124.892863734
"EG11045_RNA"	187.938422779
"EG11046_RNA"	62.3258398203
"EG11047_RNA"	158.313104086
"EG11048_RNA"	169.402722792
"EG11049_RNA"	263.421302722
"EG11050_RNA"	191.477856097
"EG11051_RNA"	126.456254919
"EG11052_RNA"	124.847575096
"EG11053_RNA"	147.837684957
"EG11054_RNA"	194.043703099
"EG11055_RNA"	546.026236362
"EG11056_RNA"	153.672780381
"EG11057_RNA"	169.402722792
"EG11058_RNA"	311.88180262
"EG11059_RNA"	167.099467124
"EG11060_RNA"	209.758348725
"EG11061_RNA"	138.979726312
"EG11062_RNA"	178.970613187
"EG11063_RNA"	92.2623554985
"EG11064_RNA"	144.179469659
"EG11065_RNA"	140.546351525
"EG11066_RNA"	156.781277281
"EG11067_RNA"	166.856269672
"EG11068_RNA"	134.951864779
"EG11069_RNA"	169.737323724
"EG11070_RNA"	125.537410691
"EG11071_RNA"	209.508127363
"EG11072_RNA"	51.8766621086
"EG11073_RNA"	170.407286504
"EG11074_RNA"	323.427753437
"EG11075_RNA"	237.586531986
"EG11076_RNA"	166.28192237
"EG11078_RNA"	123.276382606
"EG11079_RNA"	234.148016997
"EG11080_RNA"	251.005120041
"EG11081_RNA"	153.015126475
"EG11082_RNA"	436.778941043
"EG11083_RNA"	113.78582818
"EG11084_RNA"	271.342449194
"EG11085_RNA"	170.581702541
"EG11086_RNA"	187.232264723
"EG11087_RNA"	212.191230611
"EG11088_RNA"	76.4977947134
"EG11089_RNA"	137.953100322
"EG11090_RNA"	320.228456414
"EG11091_RNA"	118.058429881
"EG11092_RNA"	305.172721928
"EG11093_RNA"	188.239096677
"EG11094_RNA"	82.0327387956
"EG11095_RNA"	97.8264711227
"EG11096_RNA"	300.478339733
"EG11097_RNA"	184.002340653
"EG11098_RNA"	110.934958585
"EG11099_RNA"	219.510483685
"EG11100_RNA"	266.226737757
"EG11101_RNA"	439.791562016
"EG11102_RNA"	90.5687773957
"EG11103_RNA"	169.402722792
"EG11104_RNA"	147.388232877
"EG11105_RNA"	244.852011635
"EG11108_RNA"	227.498478789
"EG11109_RNA"	98.9658602209
"EG11110_RNA"	109.187309178
"EG11111_RNA"	453.47052915
"EG11112_RNA"	117.889291064
"EG11113_RNA"	194.939897255
"EG11116_RNA"	88.9888271146
"EG11117_RNA"	154.204471868
"EG11118_RNA"	108.608952972
"EG11119_RNA"	340.883664128
"EG11120_RNA"	629.61079427
"EG11121_RNA"	181.08304441
"EG11122_RNA"	132.894719222
"EG11123_RNA"	154.081679798
"EG11124_RNA"	557.28532293
"EG11125_RNA"	246.693736292
"EG11126_RNA"	552.774558821
"EG11127_RNA"	169.402722792
"EG11128_RNA"	319.598245532
"EG11129_RNA"	287.596203214
"EG11130_RNA"	169.402722792
"EG11131_RNA"	651.780497377
"EG11132_RNA"	116.630650125
"EG11133_RNA"	147.356600964
"EG11134_RNA"	404.99945216
"EG11135_RNA"	189.568067445
"EG11136_RNA"	169.402722792
"EG11137_RNA"	178.945038603
"EG11138_RNA"	144.977809083
"EG11139_RNA"	314.647844151
"EG11140_RNA"	97.4913095833
"EG11141_RNA"	93.4629706774
"EG11142_RNA"	169.007583098
"EG11143_RNA"	180.430929371
"EG11144_RNA"	145.027141838
"EG11145_RNA"	118.256674066
"EG11146_RNA"	164.770295507
"EG11147_RNA"	293.935230815
"EG11149_RNA"	124.77605598
"EG11150_RNA"	169.402722792
"EG11151_RNA"	270.17318123
"EG11152_RNA"	180.071118434
"EG11153_RNA"	208.896205938
"EG11154_RNA"	230.454960996
"EG11155_RNA"	295.237634477
"EG11156_RNA"	185.76105444
"EG11157_RNA"	351.839290102
"EG11158_RNA"	210.749052721
"EG11159_RNA"	248.961786299
"EG11160_RNA"	392.692860739
"EG11161_RNA"	152.473054719
"EG11162_RNA"	227.353154883
"EG11163_RNA"	169.402722792
"EG11164_RNA"	191.339600724
"EG11165_RNA"	159.853181398
"EG11166_RNA"	234.892033219
"EG11167_RNA"	356.526595282
"EG11168_RNA"	169.402722792
"EG11169_RNA"	169.402722792
"EG11171_RNA"	105.857142614
"EG11172_RNA"	243.790604174
"EG11173_RNA"	169.402722792
"EG11174_RNA"	169.402722792
"EG11175_RNA"	237.808501147
"EG11176_RNA"	169.402722792
"EG11177_RNA"	153.149940071
"EG11178_RNA"	192.452148748
"EG11179_RNA"	218.027513334
"EG11180_RNA"	425.865779926
"EG11181_RNA"	188.220754507
"EG11182_RNA"	189.609624386
"EG11183_RNA"	139.089509925
"EG11184_RNA"	169.402722792
"EG11186_RNA"	233.753113739
"EG11187_RNA"	169.402722792
"EG11188_RNA"	266.86357269
"EG11189_RNA"	175.907110872
"EG11190_RNA"	103.286532465
"EG11191_RNA"	131.878525508
"EG11192_RNA"	149.223702014
"EG11193_RNA"	190.782171904
"EG11194_RNA"	129.844127054
"EG11195_RNA"	144.10222199
"EG11196_RNA"	173.715631502
"EG11197_RNA"	188.733416481
"EG11198_RNA"	130.676272936
"EG11199_RNA"	83.4616814688
"EG11201_RNA"	152.341998032
"EG11202_RNA"	107.634146464
"EG11203_RNA"	244.426382193
"EG11204_RNA"	110.836647889
"EG11205_RNA"	135.607953669
"EG11206_RNA"	298.56958926
"EG11207_RNA"	278.73349655
"EG11208_RNA"	148.925313336
"EG11209_RNA"	169.402722792
"EG11210_RNA"	111.203789721
"EG11211_RNA"	134.122142372
"EG11212_RNA"	379.131290664
"EG11213_RNA"	169.402722792
"EG11214_RNA"	184.281589863
"EG11215_RNA"	94.1843651475
"EG11217_RNA"	200.392971998
"EG11218_RNA"	164.717496646
"EG11219_RNA"	525.29656864
"EG11221_RNA"	226.678769634
"EG11222_RNA"	169.402722792
"EG11223_RNA"	349.423403259
"EG11224_RNA"	147.846050925
"EG11225_RNA"	319.174630355
"EG11226_RNA"	161.345644808
"EG11227_RNA"	254.986857956
"EG11228_RNA"	383.796643108
"EG11229_RNA"	452.04603301
"EG11230_RNA"	32.2755095088
"EG11231_RNA"	282.214304236
"EG11232_RNA"	169.402722792
"EG11233_RNA"	76.3591248367
"EG11234_RNA"	193.796649169
"EG11235_RNA"	148.123716434
"EG11236_RNA"	130.419876149
"EG11237_RNA"	274.883430409
"EG11238_RNA"	440.319084947
"EG11239_RNA"	132.447021948
"EG11241_RNA"	442.582781289
"EG11242_RNA"	138.413658239
"EG11244_RNA"	231.988612262
"EG11245_RNA"	285.856969434
"EG11246_RNA"	295.284915283
"EG11247_RNA"	137.306364093
"EG11249_RNA"	202.837094768
"EG11250_RNA"	215.084192032
"EG11251_RNA"	103.980539735
"EG11252_RNA"	118.684497724
"EG11253_RNA"	162.413017144
"EG11254_RNA"	117.307690175
"EG11255_RNA"	130.099076673
"EG11256_RNA"	256.44756039
"EG11257_RNA"	158.597681541
"EG11258_RNA"	263.758759576
"EG11259_RNA"	353.732396903
"EG11260_RNA"	216.67473822
"EG11261_RNA"	238.293567497
"EG11262_RNA"	239.145359961
"EG11263_RNA"	296.470583886
"EG11265_RNA"	188.378327102
"EG11266_RNA"	169.402722792
"EG11267_RNA"	465.356049118
"EG11268_RNA"	177.710249224
"EG11269_RNA"	67.9247836571
"EG11270_RNA"	122.225854984
"EG11271_RNA"	169.402722792
"EG11272_RNA"	75.1983816761
"EG11274_RNA"	169.402722792
"EG11275_RNA"	222.583683704
"EG11276_RNA"	244.105697447
"EG11277_RNA"	169.402722792
"EG11279_RNA"	116.033729806
"EG11280_RNA"	169.402722792
"EG11281_RNA"	189.25865919
"EG11282_RNA"	325.76646357
"EG11283_RNA"	169.402722792
"EG11284_RNA"	261.72501008
"EG11285_RNA"	243.574113573
"EG11286_RNA"	181.249694535
"EG11287_RNA"	160.434119425
"EG11288_RNA"	256.731189313
"EG11289_RNA"	182.749499099
"EG11290_RNA"	116.81649061
"EG11291_RNA"	210.29087904
"EG11292_RNA"	272.627111088
"EG11293_RNA"	167.336109085
"EG11294_RNA"	196.836671242
"EG11295_RNA"	134.362956289
"EG11296_RNA"	143.978596827
"EG11297_RNA"	281.454486008
"EG11298_RNA"	140.056321135
"EG11299_RNA"	114.644599545
"EG11300_RNA"	162.202991567
"EG11301_RNA"	254.643333652
"EG11302_RNA"	168.754090196
"EG11303_RNA"	127.511593192
"EG11304_RNA"	169.402722792
"EG11305_RNA"	365.618321253
"EG11306_RNA"	93.1578542254
"EG11309_RNA"	290.924050233
"EG11310_RNA"	383.733673984
"EG11311_RNA"	262.924369431
"EG11312_RNA"	220.475108991
"EG11313_RNA"	119.550949347
"EG11314_RNA"	140.610304873
"EG11315_RNA"	190.677138576
"EG11316_RNA"	135.618853194
"EG11317_RNA"	166.886531843
"EG11318_RNA"	261.603287983
"EG11319_RNA"	233.016781009
"EG11320_RNA"	107.633083422
"EG11321_RNA"	112.381446591
"EG11322_RNA"	179.013923831
"EG11323_RNA"	107.636216018
"EG11324_RNA"	157.320355891
"EG11325_RNA"	307.963202762
"EG11326_RNA"	179.102065516
"EG11327_RNA"	210.185979593
"EG11328_RNA"	110.153194479
"EG11329_RNA"	486.853073698
"EG11330_RNA"	169.402722792
"EG11331_RNA"	213.668309209
"EG11332_RNA"	129.026035994
"EG11333_RNA"	117.009287431
"EG11334_RNA"	240.32072529
"EG11335_RNA"	129.299079303
"EG11336_RNA"	196.578365911
"EG11337_RNA"	177.709001489
"EG11338_RNA"	413.211595519
"EG11339_RNA"	106.946309496
"EG11340_RNA"	124.094374054
"EG11341_RNA"	114.742340229
"EG11342_RNA"	189.280016869
"EG11343_RNA"	144.988031664
"EG11344_RNA"	94.4086068336
"EG11345_RNA"	106.859473748
"EG11346_RNA"	93.8586731671
"EG11347_RNA"	87.611423729
"EG11350_RNA"	75.2018253672
"EG11351_RNA"	92.5001688433
"EG11352_RNA"	121.30720443
"EG11353_RNA"	133.864751166
"EG11354_RNA"	131.827336668
"EG11355_RNA"	204.183961295
"EG11356_RNA"	251.052705364
"EG11357_RNA"	123.86175133
"EG11358_RNA"	171.333840258
"EG11359_RNA"	170.28815121
"EG11360_RNA"	99.1035352684
"EG11361_RNA"	144.072373068
"EG11362_RNA"	85.3893237971
"EG11363_RNA"	207.528794365
"EG11364_RNA"	169.402722792
"EG11366_RNA"	113.666129185
"EG11367_RNA"	69.2845390965
"EG11368_RNA"	324.618067315
"EG11369_RNA"	116.678233741
"EG11370_RNA"	102.242243418
"EG11371_RNA"	117.310125088
"EG11372_RNA"	214.95735237
"EG11373_RNA"	76.4648457185
"EG11374_RNA"	60.9030336727
"EG11375_RNA"	127.121885678
"EG11376_RNA"	107.279090848
"EG11377_RNA"	89.560381953
"EG11378_RNA"	481.541228703
"EG11379_RNA"	204.468254316
"EG11380_RNA"	126.813771053
"EG11381_RNA"	169.402722792
"EG11383_RNA"	261.416099301
"EG11384_RNA"	359.460887045
"EG11385_RNA"	146.325047514
"EG11386_RNA"	243.206999223
"EG11387_RNA"	391.416012072
"EG11388_RNA"	68.4427170715
"EG11389_RNA"	97.245701177
"EG11390_RNA"	441.333083956
"EG11391_RNA"	801.162939743
"EG11392_RNA"	171.591297278
"EG11393_RNA"	140.781955157
"EG11394_RNA"	229.108712913
"EG11395_RNA"	227.751526247
"EG11396_RNA"	88.659656675
"EG11398_RNA"	169.402722792
"EG11399_RNA"	169.402722792
"EG11400_RNA"	230.330453548
"EG11401_RNA"	209.871162959
"EG11402_RNA"	134.231082257
"EG11403_RNA"	106.194905071
"EG11404_RNA"	120.707737649
"EG11405_RNA"	148.144897519
"EG11406_RNA"	229.922838217
"EG11407_RNA"	119.741060413
"EG11408_RNA"	117.572419661
"EG11409_RNA"	142.23982987
"EG11410_RNA"	470.795514848
"EG11411_RNA"	113.875124047
"EG11412_RNA"	103.570690569
"EG11413_RNA"	155.536438261
"EG11414_RNA"	135.506440718
"EG11415_RNA"	554.571290155
"EG11417_RNA"	137.865410615
"EG11418_RNA"	186.504483018
"EG11419_RNA"	135.890972024
"EG11421_RNA"	244.57214011
"EG11422_RNA"	157.219933808
"EG11423_RNA"	128.132090442
"EG11424_RNA"	223.462772852
"EG11425_RNA"	119.568049545
"EG11426_RNA"	85.2599228579
"EG11427_RNA"	168.477615198
"EG11428_RNA"	120.151088708
"EG11429_RNA"	169.402722792
"EG11430_RNA"	118.975119922
"EG11431_RNA"	77.7283427117
"EG11432_RNA"	75.8965382937
"EG11433_RNA"	257.946365982
"EG11434_RNA"	157.101090164
"EG11435_RNA"	158.664046762
"EG11436_RNA"	517.992720902
"EG11437_RNA"	130.977306642
"EG11438_RNA"	247.499598835
"EG11439_RNA"	176.796169829
"EG11440_RNA"	155.838297384
"EG11441_RNA"	142.889623704
"EG11442_RNA"	217.879052099
"EG11443_RNA"	228.148733732
"EG11444_RNA"	130.299790709
"EG11445_RNA"	163.309608991
"EG11447_RNA"	266.014150047
"EG11448_RNA"	278.125503505
"EG11449_RNA"	141.242735307
"EG11450_RNA"	169.402722792
"EG11451_RNA"	164.098135366
"EG11452_RNA"	181.474061548
"EG11453_RNA"	187.464173328
"EG11454_RNA"	183.386288529
"EG11455_RNA"	158.918280973
"EG11456_RNA"	145.47612316
"EG11457_RNA"	127.930733063
"EG11458_RNA"	116.579453994
"EG11459_RNA"	224.618103315
"EG11460_RNA"	154.310988427
"EG11462_RNA"	169.402722792
"EG11463_RNA"	146.356887251
"EG11464_RNA"	150.790648919
"EG11465_RNA"	165.288638396
"EG11466_RNA"	155.082398895
"EG11467_RNA"	286.558901523
"EG11468_RNA"	153.686978654
"EG11469_RNA"	157.952349061
"EG11470_RNA"	140.919486033
"EG11471_RNA"	179.904806912
"EG11472_RNA"	100.048485183
"EG11473_RNA"	153.497942643
"EG11474_RNA"	172.461372376
"EG11476_RNA"	158.993919945
"EG11479_RNA"	200.35529602
"EG11481_RNA"	152.630649194
"EG11484_RNA"	202.933592521
"EG11485_RNA"	131.17098208
"EG11486_RNA"	178.397413257
"EG11487_RNA"	203.075690865
"EG11488_RNA"	194.292293681
"EG11489_RNA"	321.680089458
"EG11490_RNA"	169.402722792
"EG11491_RNA"	191.071121651
"EG11492_RNA"	332.920235671
"EG11493_RNA"	203.517417912
"EG11494_RNA"	139.432245968
"EG11495_RNA"	215.037511235
"EG11496_RNA"	285.376042552
"EG11497_RNA"	145.349653022
"EG11498_RNA"	198.761355162
"EG11499_RNA"	219.5551431
"EG11500_RNA"	190.181727106
"EG11501_RNA"	141.520234684
"EG11502_RNA"	97.6010530317
"EG11503_RNA"	101.829080508
"EG11504_RNA"	259.671682652
"EG11505_RNA"	219.936610803
"EG11506_RNA"	209.073899252
"EG11507_RNA"	186.989235671
"EG11508_RNA"	169.402722792
"EG11509_RNA"	169.402722792
"EG11510_RNA"	78.3736684622
"EG11511_RNA"	810.406152932
"EG11512_RNA"	286.368998691
"EG11514_RNA"	535.202534042
"EG11515_RNA"	334.539088793
"EG11516_RNA"	230.957473231
"EG11517_RNA"	199.1637146
"EG11519_RNA"	145.984912831
"EG11520_RNA"	136.610365286
"EG11521_RNA"	417.450540172
"EG11522_RNA"	169.402722792
"EG11523_RNA"	169.402722792
"EG11524_RNA"	169.402722792
"EG11525_RNA"	248.39806344
"EG11526_RNA"	192.578694443
"EG11527_RNA"	380.605258843
"EG11528_RNA"	145.37333642
"EG11529_RNA"	88.2868975381
"EG11530_RNA"	168.284407243
"EG11531_RNA"	133.02608636
"EG11532_RNA"	249.260380141
"EG11533_RNA"	268.522100051
"EG11534_RNA"	143.741481767
"EG11535_RNA"	139.973789081
"EG11536_RNA"	146.586141912
"EG11537_RNA"	224.802446262
"EG11538_RNA"	170.388026595
"EG11539_RNA"	237.11844501
"EG11540_RNA"	548.225073782
"EG11541_RNA"	133.333374563
"EG11542_RNA"	263.429486781
"EG11543_RNA"	266.029039119
"EG11544_RNA"	169.402722792
"EG11545_RNA"	141.266306275
"EG11546_RNA"	139.328996647
"EG11547_RNA"	131.447338151
"EG11548_RNA"	169.056234887
"EG11549_RNA"	268.651953965
"EG11551_RNA"	160.731599332
"EG11552_RNA"	279.240800935
"EG11553_RNA"	199.728349004
"EG11554_RNA"	124.949148082
"EG11555_RNA"	125.169424004
"EG11556_RNA"	262.02388003
"EG11557_RNA"	317.682260619
"EG11558_RNA"	175.8597557
"EG11559_RNA"	132.830096672
"EG11560_RNA"	252.315708337
"EG11561_RNA"	169.402722792
"EG11562_RNA"	169.402722792
"EG11563_RNA"	366.234146835
"EG11564_RNA"	283.939041989
"EG11565_RNA"	169.402722792
"EG11566_RNA"	169.402722792
"EG11568_RNA"	149.698458007
"EG11569_RNA"	102.333450353
"EG11570_RNA"	105.033166575
"EG11571_RNA"	186.10096884
"EG11572_RNA"	116.917143932
"EG11573_RNA"	152.47562777
"EG11574_RNA"	101.686072749
"EG11575_RNA"	215.802138837
"EG11576_RNA"	163.027342219
"EG11577_RNA"	193.674290453
"EG11578_RNA"	193.755984181
"EG11579_RNA"	97.7960144064
"EG11580_RNA"	186.257751881
"EG11581_RNA"	268.838465087
"EG11583_RNA"	221.791997115
"EG11585_RNA"	199.8495129
"EG11586_RNA"	160.617920348
"EG11587_RNA"	120.341280398
"EG11589_RNA"	293.464414659
"EG11590_RNA"	262.340740941
"EG11591_RNA"	155.480300079
"EG11592_RNA"	165.903361831
"EG11594_RNA"	145.567813669
"EG11595_RNA"	183.894809604
"EG11596_RNA"	417.243761203
"EG11597_RNA"	729.435241672
"EG11598_RNA"	359.52432954
"EG11599_RNA"	169.342255773
"EG11600_RNA"	193.820593785
"EG11601_RNA"	196.158877003
"EG11602_RNA"	218.003524765
"EG11603_RNA"	179.349302432
"EG11604_RNA"	309.309223756
"EG11605_RNA"	238.063143004
"EG11606_RNA"	93.1897695954
"EG11607_RNA"	309.777835166
"EG11608_RNA"	128.239832429
"EG11609_RNA"	145.289400301
"EG11610_RNA"	85.8699088646
"EG11611_RNA"	177.531001801
"EG11612_RNA"	139.922379438
"EG11613_RNA"	176.025735302
"EG11614_RNA"	210.436443243
"EG11615_RNA"	176.132034819
"EG11616_RNA"	191.711100554
"EG11617_RNA"	160.44990109
"EG11618_RNA"	135.709880081
"EG11619_RNA"	115.55205997
"EG11620_RNA"	123.472060792
"EG11621_RNA"	110.140777103
"EG11622_RNA"	199.688487638
"EG11623_RNA"	190.197878138
"EG11624_RNA"	105.12443232
"EG11625_RNA"	133.19724902
"EG11626_RNA"	178.259021068
"EG11627_RNA"	151.522241869
"EG11628_RNA"	228.91194904
"EG11629_RNA"	181.239556996
"EG11630_RNA"	150.196738524
"EG11631_RNA"	365.742508874
"EG11632_RNA"	189.250418357
"EG11634_RNA"	169.402722792
"EG11635_RNA"	169.402722792
"EG11636_RNA"	231.92541349
"EG11637_RNA"	251.274944787
"EG11639_RNA"	197.382127754
"EG11640_RNA"	85.524780436
"EG11643_RNA"	219.342719737
"EG11644_RNA"	169.402722792
"EG11645_RNA"	169.402722792
"EG11646_RNA"	125.721507976
"EG11647_RNA"	136.797202224
"EG11648_RNA"	223.543831084
"EG11649_RNA"	165.601656847
"EG11650_RNA"	159.339069692
"EG11651_RNA"	148.147677372
"EG11652_RNA"	165.792852381
"EG11653_RNA"	259.320031638
"EG11654_RNA"	77.767042342
"EG11656_RNA"	100.38176961
"EG11657_RNA"	251.472277545
"EG11658_RNA"	329.393061938
"EG11659_RNA"	169.402722792
"EG11660_RNA"	217.341592493
"EG11661_RNA"	226.508620826
"EG11662_RNA"	109.475464921
"EG11663_RNA"	409.6313222
"EG11664_RNA"	500.825487937
"EG11665_RNA"	432.856073358
"EG11666_RNA"	349.340843408
"EG11667_RNA"	115.690901966
"EG11668_RNA"	142.859610441
"EG11669_RNA"	169.402722792
"EG11670_RNA"	169.402722792
"EG11671_RNA"	169.402722792
"EG11672_RNA"	280.142141838
"EG11673_RNA"	567.863033015
"EG11674_RNA"	108.776326176
"EG11675_RNA"	176.111819214
"EG11676_RNA"	172.578127186
"EG11677_RNA"	108.853195826
"EG11678_RNA"	252.66037628
"EG11679_RNA"	106.583753582
"EG11680_RNA"	112.889083513
"EG11681_RNA"	361.363284448
"EG11682_RNA"	201.767136708
"EG11683_RNA"	132.048669596
"EG11684_RNA"	126.662724294
"EG11685_RNA"	167.450309239
